customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned,predicted_churned,churn_probability
FG10430X,21,0,55,1,1,0,22,1,1,0,0,0.0
FG10431V,18,1,17,1,1,1,9,0,0,0,0,0.03
FG10432T,33,0,31,0,0,1,13,1,1,1,1,0.93
FG10433F,42,1,48,0,1,1,5,0,1,1,1,0.71
FG10434F,32,1,55,1,1,1,17,0,1,0,0,0.0
FG10435O,34,0,28,2,1,1,11,0,0,0,0,0.1
FG10436R,50,0,44,0,0,1,2,1,0,1,1,1.0
FG10437V,21,1,22,1,0,0,20,0,1,0,0,0.0
FG10438C,18,1,9,2,1,0,9,0,0,0,0,0.01
FG10439N,35,1,46,1,0,1,1,1,1,0,0,0.19
FG10440A,37,0,16,0,0,1,12,0,0,1,1,0.79
FG10441Y,35,1,43,0,0,1,2,1,1,1,1,0.97
FG10442J,54,0,16,2,0,1,6,0,0,1,1,0.98
FG10443A,34,1,28,0,0,1,7,1,1,1,1,0.82
FG10444J,57,1,42,0,0,1,10,0,0,1,1,1.0
FG10445E,40,0,26,0,0,1,12,1,1,0,0,0.41
FG10446M,39,0,41,0,0,1,14,1,0,1,1,0.98
FG10447I,26,1,52,0,0,0,5,1,0,0,0,0.05
FG10448Q,30,0,51,0,0,1,19,0,0,0,0,0.07
FG10449K,47,0,52,2,0,1,12,1,1,1,1,0.97
FG10450A,41,0,42,2,0,1,2,1,0,1,1,0.82
FG10451A,43,0,28,0,1,0,8,0,0,0,0,0.19
FG10452P,20,0,37,0,0,1,3,1,1,1,1,0.69
FG10453B,39,0,29,0,0,1,5,0,0,1,1,0.94
FG10454I,54,0,40,2,0,1,14,1,1,1,1,1.0
FG10455X,27,1,40,1,1,0,8,1,1,0,0,0.0
FG10456R,57,1,28,2,0,1,14,1,1,1,1,0.98
FG10457I,23,1,26,1,0,1,11,1,0,0,0,0.02
FG10458G,44,1,27,0,0,0,14,1,0,1,1,0.86
FG10459G,24,1,27,2,0,0,3,0,0,0,0,0.0
FG10460V,53,0,37,0,0,1,11,0,0,1,1,0.99
FG10461E,35,1,44,1,1,1,15,0,0,0,0,0.02
FG10462Y,28,0,0,1,0,1,14,1,0,0,0,0.0
FG10463C,37,0,33,1,1,0,24,0,0,0,0,0.31
FG10464O,33,1,10,1,0,1,9,1,0,0,0,0.0
FG10465P,29,0,53,1,0,1,9,0,0,0,0,0.21
FG10466J,42,1,7,0,0,1,15,0,0,0,0,0.01
FG10467X,43,1,43,2,0,1,6,0,1,1,1,0.96
FG10468W,43,1,25,2,0,1,8,1,0,1,1,0.67
FG10469Y,28,1,49,1,0,0,20,1,0,0,0,0.03
FG10470N,55,0,34,0,0,1,2,1,0,1,1,0.99
FG10471Y,17,1,20,1,0,1,18,0,1,0,0,0.03
FG10472Z,55,1,40,0,0,1,1,1,1,1,1,0.99
FG10473R,46,1,41,1,1,0,7,0,1,0,0,0.05
FG10474S,50,0,48,2,0,1,7,0,1,1,1,1.0
FG10475D,33,1,46,2,0,1,8,0,0,0,0,0.32
FG10476A,39,1,0,1,1,0,20,0,0,0,0,0.01
FG10477V,39,0,50,1,0,1,17,0,0,0,0,0.1
FG10478B,65,1,48,0,1,1,5,0,0,1,1,0.82
FG10479L,44,0,18,0,1,0,3,1,0,0,0,0.06
FG10480M,34,1,37,0,0,1,6,0,0,1,1,0.99
FG10481S,34,0,41,0,0,1,4,1,0,1,1,1.0
FG10482K,36,0,20,0,0,0,4,0,1,1,1,0.69
FG10483I,37,0,11,0,0,1,13,0,1,1,1,0.69
FG10484F,55,0,36,2,0,1,12,0,1,1,1,1.0
FG10485U,50,0,32,0,0,1,6,0,1,1,1,1.0
FG10486E,29,0,48,1,1,0,1,0,0,0,0,0.02
FG10487J,24,0,24,0,1,0,21,0,0,0,0,0.07
FG10488L,21,1,38,2,1,0,10,0,1,0,0,0.03
FG10489L,43,0,24,1,1,0,16,1,0,0,0,0.16
FG10490S,37,1,46,1,1,1,15,1,0,0,0,0.01
FG10491T,28,1,28,2,0,1,12,0,1,0,0,0.13
FG10492D,37,0,47,0,0,0,10,0,1,1,1,0.75
FG10493R,27,1,49,1,1,0,18,1,0,0,0,0.0
FG10494S,35,0,37,1,1,0,12,0,0,0,0,0.08
FG10495Z,40,1,27,2,0,1,2,1,1,0,0,0.27
FG10496P,24,0,42,0,0,0,8,0,0,0,0,0.08
FG10497F,57,0,42,2,0,1,4,0,1,1,1,1.0
FG10498S,36,0,17,0,0,1,7,0,0,1,1,0.85
FG10499Y,22,1,3,1,1,0,16,1,1,0,0,0.0
FG10500D,43,1,29,0,0,1,11,1,1,1,1,0.98
FG10501C,54,0,16,0,0,1,1,1,1,1,1,0.94
FG10502I,22,1,9,1,0,0,3,1,0,0,0,0.0
FG10503F,39,0,42,1,0,0,22,1,1,0,0,0.28
FG10504T,28,0,39,1,1,1,7,0,1,0,0,0.0
FG10505B,29,1,46,0,0,1,13,1,0,0,0,0.3
FG10506F,45,1,19,0,0,1,1,0,0,1,1,0.68
FG10507W,25,1,52,0,1,0,11,0,1,0,0,0.02
FG10508A,34,0,18,2,1,1,19,1,1,0,0,0.14
FG10509Y,32,1,27,0,0,0,15,1,1,1,1,0.69
FG10510R,36,1,35,2,0,1,9,0,1,1,1,0.98
FG10511X,34,1,1,2,1,1,7,0,0,0,0,0.08
FG10512U,36,0,17,0,0,1,15,1,0,1,1,0.79
FG10513H,26,1,51,2,0,1,9,1,0,0,0,0.1
FG10514L,60,1,34,0,0,1,13,1,0,1,1,1.0
FG10515Z,43,0,25,2,0,1,10,1,0,1,1,0.85
FG10516W,40,0,8,2,0,1,1,0,0,0,0,0.15
FG10517H,25,0,39,0,1,1,19,1,1,0,0,0.06
FG10518G,34,1,25,0,1,1,15,0,0,1,1,0.76
FG10519Y,44,1,7,1,0,1,5,0,0,0,0,0.0
FG10520S,17,0,47,0,0,1,7,1,0,0,0,0.11
FG10521S,41,1,12,1,0,0,15,1,0,0,0,0.2
FG10522A,29,0,5,0,0,1,13,1,0,0,0,0.0
FG10523P,39,0,23,0,1,0,19,1,1,0,0,0.11
FG10524I,28,1,34,2,1,0,12,0,1,0,0,0.02
FG10525U,51,0,51,0,0,1,1,1,1,1,1,1.0
FG10526R,60,0,42,2,0,1,14,1,1,1,1,1.0
FG10527D,35,1,39,2,1,1,17,0,1,0,0,0.27
FG10528X,36,0,27,0,0,1,19,1,0,0,0,0.12
FG10529L,30,1,34,0,0,1,11,1,0,1,1,0.8
FG10530L,41,0,22,1,1,0,17,0,0,0,0,0.2
FG10531C,60,1,20,0,0,1,11,0,1,1,1,0.99
FG10532U,34,0,20,0,0,1,2,0,0,1,1,0.78
FG10533F,20,0,41,0,1,0,5,0,0,0,0,0.13
FG10534M,28,0,3,2,0,1,6,1,1,0,0,0.03
FG10535S,37,1,54,1,1,0,7,0,0,0,0,0.02
FG10536E,26,0,43,1,0,1,14,1,1,0,0,0.08
FG10537V,57,1,34,0,0,1,3,1,0,1,1,1.0
FG10538P,46,0,27,2,0,1,3,0,0,1,1,0.69
FG10539R,29,1,46,2,0,0,11,0,1,0,0,0.06
FG10540G,44,1,27,2,1,1,10,1,0,0,0,0.17
FG10541A,23,1,48,1,0,0,18,1,0,0,0,0.01
FG10542Y,40,0,44,0,0,1,7,0,1,1,1,0.99
FG10543V,48,1,33,2,0,1,6,1,1,0,0,0.26
FG10544Z,46,0,26,0,0,0,1,0,0,1,1,0.68
FG10545O,27,1,4,1,1,0,19,0,0,0,0,0.0
FG10546O,40,1,39,0,0,1,2,1,0,1,1,0.98
FG10547E,32,1,48,1,0,1,13,1,1,0,0,0.08
FG10548H,38,0,18,0,0,1,14,1,1,1,1,0.9
FG10549G,31,0,37,0,1,1,14,1,1,1,1,0.35
FG10550E,36,1,16,0,0,1,5,1,1,1,1,0.97
FG10551Z,33,1,47,1,1,0,22,0,0,0,0,0.03
FG10552A,45,1,37,0,1,1,4,1,0,0,0,0.29
FG10553T,37,0,45,0,0,1,9,1,0,1,1,0.76
FG10554G,38,1,3,0,0,0,9,1,1,0,0,0.03
FG10555P,28,0,0,1,0,0,6,0,1,0,0,0.01
FG10556Y,31,0,32,1,0,0,21,1,1,0,0,0.07
FG10557T,30,1,22,1,1,0,10,1,1,0,0,0.01
FG10558H,38,0,17,1,0,1,6,0,1,0,0,0.06
FG10559N,53,0,34,0,0,1,5,0,1,1,1,1.0
FG10560L,36,0,12,0,0,1,8,0,0,1,1,0.82
FG10561O,56,1,47,2,0,1,2,0,1,1,1,0.98
FG10562P,43,1,0,0,0,1,15,0,1,0,0,0.0
FG10563M,38,1,43,0,0,1,14,0,1,1,1,0.99
FG10564K,46,1,46,1,0,0,19,0,0,0,0,0.2
FG10565O,32,1,52,2,1,1,20,1,0,0,0,0.04
FG10566N,18,1,39,0,1,1,6,0,0,0,0,0.21
FG10567T,44,0,43,0,0,0,9,1,1,1,1,0.73
FG10568D,27,1,18,0,0,1,14,0,0,1,1,0.05
FG10569U,49,1,54,0,0,1,15,1,0,1,1,0.96
FG10570V,36,1,30,0,1,0,15,0,0,0,0,0.16
FG10571S,19,0,40,1,1,1,14,0,0,0,0,0.03
FG10572P,38,0,31,1,0,1,6,0,0,0,0,0.13
FG10573N,32,0,23,1,1,0,11,1,1,0,0,0.01
FG10574W,45,1,9,2,0,0,22,0,0,0,0,0.0
FG10575B,16,0,53,0,0,1,17,1,1,0,0,0.1
FG10576G,38,1,15,0,0,1,7,1,0,1,1,0.82
FG10577S,41,1,40,2,0,1,2,1,0,1,1,0.9
FG10578T,20,1,52,2,1,0,20,0,0,0,0,0.02
FG10579V,46,1,2,2,0,0,6,0,0,1,1,0.69
FG10580P,38,1,15,2,0,1,14,0,1,0,0,0.12
FG10581D,55,0,34,2,0,1,7,0,0,1,1,0.99
FG10582L,40,1,16,1,1,0,6,1,0,0,0,0.04
FG10583N,28,1,47,2,1,0,22,1,1,0,0,0.01
FG10584D,34,0,45,2,0,1,1,1,1,1,1,0.83
FG10585S,38,1,51,1,1,0,21,1,1,0,0,0.05
FG10586R,30,1,19,1,1,1,12,1,1,0,0,0.07
FG10587Z,44,0,25,2,0,1,2,1,1,1,1,0.9
FG10588X,43,0,40,0,0,1,15,1,0,1,1,0.98
FG10589E,25,1,29,2,1,0,6,1,1,0,0,0.01
FG10590Q,35,1,27,1,0,0,12,0,0,0,0,0.24
FG10591F,29,0,34,1,1,0,1,1,1,0,0,0.07
FG10592G,39,0,41,0,0,1,5,1,0,1,1,1.0
FG10593T,37,0,34,0,1,1,11,1,0,1,1,0.91
FG10594C,45,1,11,0,0,0,8,1,1,0,0,0.05
FG10595K,37,1,44,0,0,1,3,1,0,1,1,1.0
FG10596U,31,1,29,1,1,0,24,0,1,0,0,0.04
FG10597N,39,1,21,0,0,1,6,1,1,1,1,0.92
FG10598Q,29,0,42,1,1,1,18,0,1,0,0,0.0
FG10599L,39,1,50,1,1,0,5,0,1,0,0,0.06
FG10600Y,44,1,17,0,0,0,11,1,1,1,1,0.87
FG10601D,28,0,24,1,1,1,22,0,0,0,0,0.0
FG10602B,43,0,52,0,0,1,4,0,0,1,1,0.98
FG10603F,49,1,26,0,0,1,1,0,0,1,1,0.93
FG10604F,37,0,14,1,0,1,12,1,0,0,0,0.06
FG10605T,54,0,36,0,0,1,9,0,0,1,1,0.95
FG10606W,52,0,27,0,0,1,6,0,1,1,1,0.99
FG10607N,22,1,28,2,1,0,15,1,0,0,0,0.07
FG10608Z,19,0,34,2,0,0,13,1,1,0,0,0.07
FG10609H,49,0,20,2,0,1,12,1,0,1,1,0.85
FG10610U,41,1,27,1,1,0,6,0,0,0,0,0.05
FG10611G,34,1,19,0,0,1,14,0,0,1,1,0.72
FG10612C,36,0,44,0,0,1,6,1,0,1,1,0.98
FG10613V,24,1,33,0,0,0,17,0,1,0,0,0.12
FG10614K,58,0,11,2,0,1,8,1,0,1,1,0.96
FG10615Y,35,1,12,1,1,1,4,1,0,0,0,0.0
FG10616H,35,1,53,1,0,0,3,0,1,0,0,0.12
FG10617Y,43,1,50,0,1,0,13,0,0,0,0,0.06
FG10618Y,38,0,36,2,0,0,2,1,0,0,0,0.18
FG10619O,36,1,53,2,1,1,19,1,1,0,0,0.05
FG10620W,44,0,45,0,0,1,15,1,1,1,1,0.93
FG10621Z,39,0,17,2,1,0,10,1,0,0,0,0.11
FG10622C,52,0,27,0,0,1,14,0,0,1,1,1.0
FG10623C,47,0,38,2,0,1,14,1,0,1,1,0.97
FG10624I,52,0,37,0,0,1,7,0,0,1,1,0.98
FG10625A,28,1,14,2,0,1,12,1,0,0,0,0.01
FG10626S,25,0,22,1,0,1,5,0,1,0,0,0.03
FG10627F,33,0,37,1,0,1,17,0,0,0,0,0.14
FG10628C,35,1,43,0,0,0,7,0,0,1,1,0.88
FG10629S,46,1,37,0,0,1,10,1,1,1,1,0.99
FG10630L,60,0,35,2,0,1,12,0,1,1,1,1.0
FG10631I,50,1,38,0,0,1,9,0,0,1,1,1.0
FG10632R,32,0,53,1,0,1,1,1,0,0,0,0.12
FG10633P,31,1,8,0,0,0,13,1,1,0,0,0.03
FG10634Z,24,1,54,1,1,0,21,1,1,0,0,0.01
FG10635S,51,0,29,0,0,1,2,0,1,1,1,0.99
FG10636M,41,1,42,1,1,1,6,0,1,0,0,0.04
FG10637J,35,1,17,0,0,1,24,1,1,0,0,0.07
FG10638A,24,0,18,1,1,1,2,1,0,0,0,0.05
FG10639P,38,1,40,2,1,1,8,1,0,1,1,0.63
FG10640F,40,0,26,0,0,0,2,0,1,1,1,0.8
FG10641W,51,0,18,2,0,1,12,0,1,1,1,0.97
FG10642N,38,0,44,0,0,1,15,0,0,1,1,0.9
FG10643F,19,1,20,1,1,0,22,0,0,0,0,0.02
FG10644I,46,1,36,0,0,1,13,0,1,1,1,0.98
FG10645I,31,0,30,1,1,1,19,1,0,0,0,0.02
FG10646V,19,0,31,0,0,0,6,0,1,0,0,0.13
FG10647N,34,0,39,0,0,1,4,0,0,1,1,0.99
FG10648H,32,0,8,1,1,0,24,1,1,0,0,0.02
FG10649V,42,1,31,0,0,0,15,0,0,1,1,0.9
FG10650F,53,1,23,0,0,1,3,1,1,1,1,0.97
FG10651Z,45,1,11,1,1,0,1,0,1,0,0,0.02
FG10652L,47,1,22,0,0,1,3,0,0,1,1,0.92
FG10653P,23,1,27,2,1,0,11,0,1,0,0,0.01
FG10654M,59,0,30,0,0,1,3,0,0,1,1,1.0
FG10655B,35,1,14,0,0,1,9,1,1,1,1,0.45
FG10656W,35,1,8,2,0,1,13,0,0,0,0,0.02
FG10657T,36,1,39,0,0,1,10,0,1,1,1,0.95
FG10658Q,33,0,36,2,0,1,4,1,0,1,1,0.93
FG10659A,33,0,46,0,0,1,2,1,0,1,1,0.97
FG10660B,57,0,30,2,0,1,7,0,1,1,1,0.98
FG10661J,29,0,1,1,1,0,21,0,1,0,0,0.0
FG10662Q,35,1,18,2,1,0,1,1,0,1,1,0.73
FG10663H,45,0,44,0,0,0,11,0,0,1,1,0.97
FG10664K,26,1,54,0,1,1,7,1,1,0,0,0.08
FG10665E,34,1,51,0,0,1,8,0,0,1,1,0.95
FG10666C,37,0,20,0,0,1,11,0,0,1,1,0.88
FG10667J,49,0,50,0,0,1,1,0,1,1,1,0.98
FG10668J,41,1,47,0,0,1,6,1,1,1,1,0.98
FG10669Q,45,1,24,2,0,1,9,0,0,1,1,0.81
FG10670C,49,0,30,1,1,0,5,0,1,0,0,0.29
FG10671H,53,1,13,2,0,1,3,0,0,1,1,0.94
FG10672K,31,1,9,1,0,0,7,1,0,0,0,0.0
FG10673B,42,1,49,2,0,1,4,1,0,1,1,0.99
FG10674N,19,0,37,2,1,0,14,1,1,0,0,0.03
FG10675X,33,0,48,0,0,1,11,1,1,1,1,0.98
FG10676O,49,1,53,2,0,1,12,1,0,1,1,0.92
FG10677P,52,1,44,2,0,1,6,0,0,1,1,0.99
FG10678K,42,0,29,0,1,0,3,1,0,1,1,0.73
FG10679F,48,0,14,0,0,1,3,1,1,1,1,0.88
FG10680P,43,1,25,0,0,1,7,1,1,1,1,0.98
FG10681T,21,1,47,2,1,1,10,0,0,0,0,0.18
FG10682B,37,1,36,0,0,1,7,0,1,1,1,0.99
FG10683E,39,0,11,1,0,1,12,1,0,0,0,0.03
FG10684F,51,0,10,0,0,0,13,1,1,1,1,0.91
FG10685E,41,0,34,0,0,0,16,0,1,0,0,0.22
FG10686R,33,0,0,2,0,0,20,0,1,0,0,0.0
FG10687V,40,0,54,2,0,1,5,1,1,1,1,0.97
FG10688F,41,0,13,0,0,1,14,1,0,1,1,0.69
FG10689S,37,0,26,1,0,1,11,0,1,0,0,0.09
FG10690N,53,1,49,0,0,1,11,1,0,1,1,1.0
FG10691K,47,0,31,0,1,1,17,1,1,0,0,0.35
FG10692R,24,1,55,1,0,1,14,0,1,0,0,0.08
FG10693F,41,0,28,0,0,1,2,1,0,1,1,0.91
FG10694X,39,0,31,0,0,1,7,0,0,1,1,0.91
FG10695Q,40,1,33,0,0,1,13,0,0,1,1,0.93
FG10696W,38,0,25,0,0,1,9,0,1,1,1,0.83
FG10697Q,41,0,16,0,0,1,14,0,0,1,1,0.69
FG10698Z,43,1,46,2,0,0,13,0,0,0,0,0.3
FG10699U,33,0,1,0,1,1,11,0,0,0,0,0.01
FG10700O,60,1,53,0,0,1,14,0,0,1,1,0.99
FG10701S,45,1,16,0,0,0,11,1,0,1,1,0.81
FG10702P,33,0,51,0,0,1,7,1,0,1,1,0.97
FG10703Y,56,0,28,0,0,1,6,1,1,1,1,1.0
FG10704B,51,0,51,0,0,1,12,0,1,1,1,0.99
FG10705O,41,1,22,1,0,1,1,0,0,0,0,0.43
FG10706C,48,0,28,2,0,1,3,0,0,1,1,0.91
FG10707N,33,1,25,1,0,1,20,0,0,0,0,0.05
FG10708C,48,0,45,0,0,1,3,1,1,1,1,1.0
FG10709C,26,1,12,1,0,1,5,1,0,0,0,0.0
FG10710B,37,0,14,1,1,0,19,0,0,0,0,0.01
FG10711X,36,1,46,2,1,0,21,1,1,0,0,0.26
FG10712V,28,1,26,1,1,0,9,0,1,0,0,0.0
FG10713Y,37,0,11,0,0,1,3,1,0,1,1,0.74
FG10714A,35,0,41,1,0,0,16,0,0,0,0,0.42
FG10715U,46,0,49,0,1,1,12,0,0,1,1,0.82
FG10716N,37,0,42,0,1,1,20,1,0,0,0,0.08
FG10717N,36,0,50,0,0,1,16,1,0,0,0,0.17
FG10718P,60,0,55,0,0,1,8,0,1,1,1,0.98
FG10719L,34,1,33,0,0,1,10,1,1,0,0,0.4
FG10720E,37,0,46,1,1,1,15,0,1,0,0,0.1
FG10721H,17,1,32,1,1,0,16,0,1,0,0,0.1
FG10722H,45,0,20,0,0,1,8,0,0,1,1,0.79
FG10723M,43,0,34,0,1,0,4,1,1,0,0,0.16
FG10724F,36,0,4,2,1,1,13,1,0,0,0,0.0
FG10725R,32,0,18,0,0,1,7,0,0,1,1,0.68
FG10726F,35,0,25,0,0,0,5,0,1,0,0,0.38
FG10727O,37,0,43,0,0,0,24,0,0,0,0,0.24
FG10728J,30,1,0,2,1,1,16,1,0,0,0,0.0
FG10729A,36,0,29,0,0,1,2,1,1,1,1,0.98
FG10730J,35,0,37,1,1,0,5,0,1,0,0,0.06
FG10731I,51,0,38,2,0,1,14,0,1,1,1,0.99
FG10732M,38,1,48,2,0,1,2,1,0,1,1,0.82
FG10733I,19,1,3,1,1,0,18,0,0,0,0,0.0
FG10734H,44,1,25,0,0,0,1,0,1,1,1,0.7
FG10735G,38,1,22,2,0,0,9,0,1,0,0,0.07
FG10736M,35,0,1,1,1,1,13,0,1,0,0,0.01
FG10737Y,44,1,29,2,0,1,1,0,1,1,1,0.93
FG10738N,50,0,18,0,0,1,9,0,0,1,1,0.99
FG10739M,44,1,52,2,0,1,8,0,1,1,1,0.99
FG10740C,19,0,2,1,0,1,24,1,0,0,0,0.0
FG10741T,42,0,28,0,0,1,7,0,0,1,1,0.95
FG10742A,28,0,35,1,0,0,16,1,1,0,0,0.08
FG10743J,36,0,3,0,1,1,10,0,1,0,0,0.04
FG10744Q,41,1,27,0,0,1,8,1,1,1,1,0.97
FG10745V,26,0,37,0,0,1,24,0,0,0,0,0.06
FG10746Y,35,1,36,2,0,1,15,1,1,1,1,0.73
FG10747A,36,0,23,2,0,1,9,1,1,1,1,0.88
FG10748R,38,0,27,2,0,1,10,1,1,1,1,0.88
FG10749G,20,1,6,1,0,0,13,0,1,0,0,0.0
FG10750B,24,0,0,0,0,0,14,1,1,0,0,0.01
FG10751G,41,0,16,0,0,0,6,1,1,1,1,0.32
FG10752U,33,1,18,0,0,1,9,1,1,1,1,0.88
FG10753V,45,1,46,0,1,0,9,0,0,0,0,0.16
FG10754Y,26,1,54,1,0,0,8,1,1,0,0,0.07
FG10755E,19,0,31,1,1,0,22,1,1,0,0,0.01
FG10756W,38,0,47,1,1,1,1,0,0,0,0,0.19
FG10757T,35,1,5,2,0,1,22,0,0,0,0,0.0
FG10758C,27,1,43,0,0,1,2,0,1,0,0,0.22
FG10759L,42,0,25,2,0,1,3,0,0,1,1,0.63
FG10760Z,28,0,44,2,0,1,9,1,1,1,1,0.6
FG10761K,36,1,55,2,1,1,22,0,1,0,0,0.08
FG10762R,34,1,55,0,1,1,7,1,1,0,0,0.17
FG10763K,33,0,4,0,1,1,16,1,1,0,0,0.04
FG10764B,46,1,8,1,1,0,5,0,0,0,0,0.0
FG10765K,49,1,43,2,0,1,12,0,1,1,1,0.99
FG10766S,33,0,12,2,1,1,10,1,1,0,0,0.02
FG10767S,51,0,34,0,1,1,1,1,0,1,1,0.96
FG10768P,28,1,44,1,1,1,2,0,0,0,0,0.03
FG10769B,29,1,0,2,0,0,13,0,0,0,0,0.0
FG10770L,42,1,22,0,0,0,24,1,0,0,0,0.14
FG10771R,32,1,52,2,0,1,9,0,1,1,1,0.83
FG10772U,40,0,41,2,0,1,2,1,1,1,1,0.97
FG10773Z,44,1,47,2,1,1,1,0,0,1,1,0.69
FG10774B,42,0,22,1,0,1,22,0,0,0,0,0.09
FG10775K,32,0,44,0,0,1,14,0,1,1,1,0.9
FG10776P,40,1,16,2,0,1,7,1,1,1,1,0.5
FG10777T,33,1,14,2,1,0,24,1,1,0,0,0.04
FG10778Q,33,0,21,2,0,1,5,0,0,1,1,0.76
FG10779Q,41,0,50,1,1,0,9,1,1,0,0,0.04
FG10780M,35,0,45,2,0,0,14,0,1,1,1,0.91
FG10781T,21,1,22,2,1,0,12,1,1,0,0,0.0
FG10782X,37,0,41,0,0,1,22,1,1,0,0,0.04
FG10783N,40,0,46,0,0,1,14,0,1,1,1,0.99
FG10784T,43,0,22,0,0,0,9,0,0,1,1,0.88
FG10785L,46,1,28,2,0,1,5,1,0,1,1,0.95
FG10786Z,44,0,34,0,0,0,15,1,1,0,0,0.2
FG10787C,39,0,2,2,0,0,8,0,1,0,0,0.06
FG10788A,32,1,0,1,0,1,11,0,0,0,0,0.0
FG10789N,50,0,28,2,0,1,8,1,1,1,1,0.99
FG10790L,40,1,5,2,0,1,1,1,0,1,1,0.66
FG10791C,36,1,41,2,0,1,6,1,1,1,1,0.94
FG10792W,38,1,55,0,0,0,12,1,0,0,0,0.24
FG10793Y,23,0,52,1,0,1,6,1,0,0,0,0.08
FG10794G,30,1,35,0,0,0,15,1,1,1,1,0.42
FG10795A,45,1,50,2,0,1,5,0,1,1,1,0.99
FG10796B,33,0,28,1,0,0,19,0,0,0,0,0.18
FG10797J,41,1,14,0,0,1,23,0,0,0,0,0.03
FG10798J,36,0,46,1,1,0,21,1,0,0,0,0.1
FG10799J,33,0,15,1,1,1,1,1,0,0,0,0.11
FG10800Z,42,0,25,0,0,1,12,0,0,1,1,0.93
FG10801S,29,0,41,0,0,1,23,0,1,0,0,0.02
FG10802V,35,0,23,1,1,1,11,1,1,0,0,0.21
FG10803D,45,1,36,2,0,1,2,1,1,1,1,0.96
FG10804E,31,0,10,0,1,1,14,0,0,0,0,0.01
FG10805R,54,1,11,2,0,1,10,0,1,1,1,0.8
FG10806P,35,0,4,0,0,0,1,1,0,0,0,0.0
FG10807S,32,1,54,1,1,0,3,0,1,0,0,0.14
FG10808G,46,0,16,1,0,1,7,0,1,0,0,0.05
FG10809K,25,0,11,0,1,1,11,0,1,0,0,0.0
FG10810S,34,0,17,1,0,1,23,1,1,0,0,0.18
FG10811E,30,1,17,1,1,0,5,0,1,0,0,0.05
FG10812I,49,1,33,2,0,0,6,1,0,1,1,0.71
FG10813F,36,0,14,2,0,1,5,1,1,1,1,0.7
FG10814D,46,0,54,1,1,0,7,0,1,0,0,0.04
FG10815U,54,1,51,2,0,1,6,1,1,1,1,0.91
FG10816W,38,0,25,2,0,1,11,0,0,1,1,0.7
FG10817T,41,0,31,0,1,1,21,1,0,0,0,0.11
FG10818J,36,1,32,0,0,1,6,1,1,1,1,0.98
FG10819P,44,0,42,2,0,1,10,1,1,1,1,0.98
FG10820O,30,0,30,1,0,1,1,1,1,0,0,0.06
FG10821L,49,1,20,1,0,1,4,1,1,0,0,0.2
FG10822O,56,1,48,0,0,1,6,1,0,1,1,1.0
FG10823A,42,0,36,2,0,1,8,1,1,1,1,0.98
FG10824Y,31,0,31,1,0,1,2,1,0,0,0,0.06
FG10825X,50,1,49,0,1,1,5,0,1,1,1,0.92
FG10826F,49,0,23,0,0,0,4,1,1,1,1,0.85
FG10827Q,29,0,20,1,0,0,19,1,0,0,0,0.02
FG10828O,50,0,53,2,0,1,1,1,1,1,1,0.95
FG10829K,32,1,4,0,0,0,15,1,1,0,0,0.02
FG10830A,22,0,9,2,0,1,14,1,1,0,0,0.01
FG10831Q,23,1,18,0,1,1,17,0,1,0,0,0.1
FG10832V,46,1,33,0,0,1,7,1,0,1,1,0.93
FG10833H,45,1,13,2,0,1,13,0,1,1,1,0.12
FG10834L,33,0,5,1,1,1,21,1,0,0,0,0.0
FG10835H,36,1,20,2,0,1,1,0,1,1,1,0.83
FG10836P,35,1,7,1,1,1,17,0,1,0,0,0.0
FG10837I,22,0,53,2,0,0,11,0,0,0,0,0.03
FG10838Y,43,1,7,0,1,1,1,1,1,0,0,0.25
FG10839W,31,1,30,0,0,1,3,0,1,0,0,0.16
FG10840S,35,0,55,2,0,1,8,0,0,1,1,0.98
FG10841M,40,0,32,0,0,1,18,0,0,0,0,0.19
FG10842N,57,1,25,2,0,1,4,1,0,1,1,0.9
FG10843F,39,0,25,1,0,1,22,0,1,0,0,0.04
FG10844W,37,1,43,2,0,1,10,1,0,1,1,0.99
FG10845Q,40,1,52,2,0,1,4,0,0,1,1,0.98
FG10846A,37,0,24,0,0,1,24,1,0,0,0,0.09
FG10847O,19,0,51,1,0,0,20,1,1,0,0,0.02
FG10848E,28,1,7,1,0,1,4,0,0,0,0,0.0
FG10849Z,60,0,19,0,0,1,11,1,1,1,1,1.0
FG10850O,36,0,50,0,0,1,5,1,0,1,1,0.99
FG10851G,28,1,50,0,1,0,11,0,1,0,0,0.02
FG10852C,39,0,22,0,0,1,12,0,0,1,1,0.86
FG10853N,46,0,23,2,0,0,12,0,1,1,1,0.74
FG10854V,23,0,1,0,0,1,11,0,1,0,0,0.0
FG10855I,30,0,17,1,0,1,14,0,0,0,0,0.05
FG10856W,27,0,50,2,0,1,2,1,1,0,0,0.45
FG10857B,38,1,36,0,1,0,2,1,1,0,0,0.21
FG10858G,51,1,18,2,0,1,5,1,1,1,1,0.94
FG10859W,42,0,13,1,0,1,22,1,0,0,0,0.07
FG10860V,38,1,4,2,0,1,13,1,0,0,0,0.04
FG10861K,38,0,24,2,0,1,10,1,0,1,1,0.82
FG10862M,49,0,18,1,1,0,5,1,1,0,0,0.18
