customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned
FG10437V,21,Male,22,<2 miles,0,0,20,0,1,0
FG10438C,18,Male,9,>4 miles,1,0,9,0,0,0
FG10439N,35,Male,46,<2 miles,0,1,1,1,1,0
FG10440A,37,Female,16,2-4 miles,0,1,12,0,0,1
FG10441Y,35,Male,43,2-4 miles,0,1,2,1,1,1
FG10442J,54,Female,16,>4 miles,0,1,6,0,0,1
FG10443A,34,Male,28,2-4 miles,0,1,7,1,1,1
FG10444J,57,Male,42,2-4 miles,0,1,10,0,0,1
FG10445E,40,Female,26,2-4 miles,0,1,12,1,1,0
FG10446M,39,Female,41,2-4 miles,0,1,14,1,0,1
FG10447I,26,Male,52,2-4 miles,0,0,5,1,0,0
FG10448Q,30,Female,51,2-4 miles,0,1,19,0,0,0
FG10449K,47,Female,52,>4 miles,0,1,12,1,1,1
FG10450A,41,Female,42,>4 miles,0,1,2,1,0,1
FG10451A,43,Female,28,2-4 miles,1,0,8,0,0,0
FG10452P,20,Female,37,2-4 miles,0,1,3,1,1,1
FG10453B,39,Female,29,2-4 miles,0,1,5,0,0,1
FG10454I,54,Female,40,>4 miles,0,1,14,1,1,1
FG10455X,27,Male,40,<2 miles,1,0,8,1,1,0
FG10456R,57,Male,28,>4 miles,0,1,14,1,1,1
FG10457I,23,Male,26,<2 miles,0,1,11,1,0,0
FG10458G,44,Male,27,2-4 miles,0,0,14,1,0,1
FG10459G,24,Male,27,>4 miles,0,0,3,0,0,0
FG10460V,53,Female,37,2-4 miles,0,1,11,0,0,1
FG10461E,35,Male,44,<2 miles,1,1,15,0,0,0
FG10462Y,28,Female,0,<2 miles,0,1,14,1,0,0
FG10463C,37,Female,33,<2 miles,1,0,24,0,0,0
FG10464O,33,Male,10,<2 miles,0,1,9,1,0,0
FG10465P,29,Female,53,<2 miles,0,1,9,0,0,0
FG10466J,42,Male,7,2-4 miles,0,1,15,0,0,0
FG10467X,43,Male,43,>4 miles,0,1,6,0,1,1
FG10468W,43,Male,25,>4 miles,0,1,8,1,0,1
FG10469Y,28,Male,49,<2 miles,0,0,20,1,0,0
FG10470N,55,Female,34,2-4 miles,0,1,2,1,0,1
FG10471Y,17,Male,20,<2 miles,0,1,18,0,1,0
FG10472Z,55,Male,40,2-4 miles,0,1,1,1,1,1
FG10473R,46,Male,41,<2 miles,1,0,7,0,1,0
FG10474S,50,Female,48,>4 miles,0,1,7,0,1,1
FG10475D,33,Male,46,>4 miles,0,1,8,0,0,0
FG10476A,39,Male,0,<2 miles,1,0,20,0,0,0
FG10477V,39,Female,50,<2 miles,0,1,17,0,0,0
FG10478B,65,Male,48,2-4 miles,1,1,5,0,0,1
FG10479L,44,Female,18,2-4 miles,1,0,3,1,0,0
FG10480M,34,Male,37,2-4 miles,0,1,6,0,0,1
FG10481S,34,Female,41,2-4 miles,0,1,4,1,0,1
FG10482K,36,Female,20,2-4 miles,0,0,4,0,1,1
FG10483I,37,Female,11,2-4 miles,0,1,13,0,1,1
FG10484F,55,Female,36,>4 miles,0,1,12,0,1,1
FG10485U,50,Female,32,2-4 miles,0,1,6,0,1,1
FG10486E,29,Female,48,<2 miles,1,0,1,0,0,0
FG10487J,24,Female,24,2-4 miles,1,0,21,0,0,0
FG10488L,21,Male,38,>4 miles,1,0,10,0,1,0
FG10489L,43,Female,24,<2 miles,1,0,16,1,0,0
FG10490S,37,Male,46,<2 miles,1,1,15,1,0,0
FG10491T,28,Male,28,>4 miles,0,1,12,0,1,0
FG10492D,37,Female,47,2-4 miles,0,0,10,0,1,1
FG10493R,27,Male,49,<2 miles,1,0,18,1,0,0
FG10494S,35,Female,37,<2 miles,1,0,12,0,0,0
FG10495Z,40,Male,27,>4 miles,0,1,2,1,1,0
FG10496P,24,Female,42,2-4 miles,0,0,8,0,0,0
FG10497F,57,Female,42,>4 miles,0,1,4,0,1,1
FG10498S,36,Female,17,2-4 miles,0,1,7,0,0,1
FG10499Y,22,Male,3,<2 miles,1,0,16,1,1,0
FG10500D,43,Male,29,2-4 miles,0,1,11,1,1,1
FG10501C,54,Female,16,2-4 miles,0,1,1,1,1,1
FG10502I,22,Male,9,<2 miles,0,0,3,1,0,0
FG10503F,39,Female,42,<2 miles,0,0,22,1,1,0
FG10504T,28,Female,39,<2 miles,1,1,7,0,1,0
FG10505B,29,Male,46,2-4 miles,0,1,13,1,0,0
FG10506F,45,Male,19,2-4 miles,0,1,1,0,0,1
FG10507W,25,Male,52,2-4 miles,1,0,11,0,1,0
FG10508A,34,Female,18,>4 miles,1,1,19,1,1,0
FG10509Y,32,Male,27,2-4 miles,0,0,15,1,1,1
FG10510R,36,Male,35,>4 miles,0,1,9,0,1,1
FG10511X,34,Male,1,>4 miles,1,1,7,0,0,0
FG10512U,36,Female,17,2-4 miles,0,1,15,1,0,1
FG10513H,26,Male,51,>4 miles,0,1,9,1,0,0
FG10514L,60,Male,34,2-4 miles,0,1,13,1,0,1
FG10515Z,43,Female,25,>4 miles,0,1,10,1,0,1
FG10516W,40,Female,8,>4 miles,0,1,1,0,0,0
FG10517H,25,Female,39,2-4 miles,1,1,19,1,1,0
FG10518G,34,Male,25,2-4 miles,1,1,15,0,0,1
FG10519Y,44,Male,7,<2 miles,0,1,5,0,0,0
FG10520S,17,Female,47,2-4 miles,0,1,7,1,0,0
FG10521S,41,Male,12,<2 miles,0,0,15,1,0,0
FG10522A,29,Female,5,2-4 miles,0,1,13,1,0,0
FG10523P,39,Female,23,2-4 miles,1,0,19,1,1,0
FG10524I,28,Male,34,>4 miles,1,0,12,0,1,0
FG10525U,51,Female,51,2-4 miles,0,1,1,1,1,1
FG10526R,60,Female,42,>4 miles,0,1,14,1,1,1
FG10527D,35,Male,39,>4 miles,1,1,17,0,1,0
FG10528X,36,Female,27,2-4 miles,0,1,19,1,0,0
FG10529L,30,Male,34,2-4 miles,0,1,11,1,0,1
FG10530L,41,Female,22,<2 miles,1,0,17,0,0,0
FG10531C,60,Male,20,2-4 miles,0,1,11,0,1,1
FG10532U,34,Female,20,2-4 miles,0,1,2,0,0,1
FG10533F,20,Female,41,2-4 miles,1,0,5,0,0,0
FG10534M,28,Female,3,>4 miles,0,1,6,1,1,0
FG10535S,37,Male,54,<2 miles,1,0,7,0,0,0
FG10536E,26,Female,43,<2 miles,0,1,14,1,1,0
FG10537V,57,Male,34,2-4 miles,0,1,3,1,0,1
FG10538P,46,Female,27,>4 miles,0,1,3,0,0,1
FG10539R,29,Male,46,>4 miles,0,0,11,0,1,0
FG10540G,44,Male,27,>4 miles,1,1,10,1,0,0
FG10541A,23,Male,48,<2 miles,0,0,18,1,0,0
FG10542Y,40,Female,44,2-4 miles,0,1,7,0,1,1
FG10543V,48,Male,33,>4 miles,0,1,6,1,1,0
FG10544Z,46,Female,26,2-4 miles,0,0,1,0,0,1
FG10545O,27,Male,4,<2 miles,1,0,19,0,0,0
FG10546O,40,Male,39,2-4 miles,0,1,2,1,0,1
FG10547E,32,Male,48,<2 miles,0,1,13,1,1,0
FG10548H,38,Female,18,2-4 miles,0,1,14,1,1,1
FG10549G,31,Female,37,2-4 miles,1,1,14,1,1,1
FG10550E,36,Male,16,2-4 miles,0,1,5,1,1,1
FG10551Z,33,Male,47,<2 miles,1,0,22,0,0,0
FG10552A,45,Male,37,2-4 miles,1,1,4,1,0,0
FG10553T,37,Female,45,2-4 miles,0,1,9,1,0,1
FG10554G,38,Male,3,2-4 miles,0,0,9,1,1,0
FG10555P,28,Female,0,<2 miles,0,0,6,0,1,0
FG10556Y,31,Female,32,<2 miles,0,0,21,1,1,0
FG10557T,30,Male,22,<2 miles,1,0,10,1,1,0
FG10558H,38,Female,17,<2 miles,0,1,6,0,1,0
FG10559N,53,Female,34,2-4 miles,0,1,5,0,1,1
FG10560L,36,Female,12,2-4 miles,0,1,8,0,0,1
FG10561O,56,Male,47,>4 miles,0,1,2,0,1,1
FG10562P,43,Male,0,2-4 miles,0,1,15,0,1,0
FG10563M,38,Male,43,2-4 miles,0,1,14,0,1,1
FG10564K,46,Male,46,<2 miles,0,0,19,0,0,0
FG10565O,32,Male,52,>4 miles,1,1,20,1,0,0
FG10566N,18,Male,39,2-4 miles,1,1,6,0,0,0
FG10567T,44,Female,43,2-4 miles,0,0,9,1,1,1
FG10568D,27,Male,18,2-4 miles,0,1,14,0,0,1
FG10569U,49,Male,54,2-4 miles,0,1,15,1,0,1
FG10570V,36,Male,30,2-4 miles,1,0,15,0,0,0
FG10571S,19,Female,40,<2 miles,1,1,14,0,0,0
FG10572P,38,Female,31,<2 miles,0,1,6,0,0,0
FG10573N,32,Female,23,<2 miles,1,0,11,1,1,0
FG10574W,45,Male,9,>4 miles,0,0,22,0,0,0
FG10575B,16,Female,53,2-4 miles,0,1,17,1,1,0
FG10576G,38,Male,15,2-4 miles,0,1,7,1,0,1
FG10577S,41,Male,40,>4 miles,0,1,2,1,0,1
FG10578T,20,Male,52,>4 miles,1,0,20,0,0,0
FG10579V,46,Male,2,>4 miles,0,0,6,0,0,1
FG10580P,38,Male,15,>4 miles,0,1,14,0,1,0
FG10581D,55,Female,34,>4 miles,0,1,7,0,0,1
FG10582L,40,Male,16,<2 miles,1,0,6,1,0,0
FG10583N,28,Male,47,>4 miles,1,0,22,1,1,0
FG10584D,34,Female,45,>4 miles,0,1,1,1,1,1
FG10585S,38,Male,51,<2 miles,1,0,21,1,1,0
FG10586R,30,Male,19,<2 miles,1,1,12,1,1,0
FG10587Z,44,Female,25,>4 miles,0,1,2,1,1,1
FG10588X,43,Female,40,2-4 miles,0,1,15,1,0,1
FG10589E,25,Male,29,>4 miles,1,0,6,1,1,0
FG10590Q,35,Male,27,<2 miles,0,0,12,0,0,0
FG10591F,29,Female,34,<2 miles,1,0,1,1,1,0
FG10592G,39,Female,41,2-4 miles,0,1,5,1,0,1
FG10593T,37,Female,34,2-4 miles,1,1,11,1,0,1
FG10594C,45,Male,11,2-4 miles,0,0,8,1,1,0
FG10595K,37,Male,44,2-4 miles,0,1,3,1,0,1
FG10596U,31,Male,29,<2 miles,1,0,24,0,1,0
FG10597N,39,Male,21,2-4 miles,0,1,6,1,1,1
FG10598Q,29,Female,42,<2 miles,1,1,18,0,1,0
FG10599L,39,Male,50,<2 miles,1,0,5,0,1,0
FG10600Y,44,Male,17,2-4 miles,0,0,11,1,1,1
FG10601D,28,Female,24,<2 miles,1,1,22,0,0,0
FG10602B,43,Female,52,2-4 miles,0,1,4,0,0,1
FG10603F,49,Male,26,2-4 miles,0,1,1,0,0,1
FG10604F,37,Female,14,<2 miles,0,1,12,1,0,0
FG10605T,54,Female,36,2-4 miles,0,1,9,0,0,1
FG10606W,52,Female,27,2-4 miles,0,1,6,0,1,1
FG10607N,22,Male,28,>4 miles,1,0,15,1,0,0
FG10608Z,19,Female,34,>4 miles,0,0,13,1,1,0
FG10609H,49,Female,20,>4 miles,0,1,12,1,0,1
FG10610U,41,Male,27,<2 miles,1,0,6,0,0,0
FG10611G,34,Male,19,2-4 miles,0,1,14,0,0,1
FG10612C,36,Female,44,2-4 miles,0,1,6,1,0,1
FG10613V,24,Male,33,2-4 miles,0,0,17,0,1,0
FG10614K,58,Female,11,>4 miles,0,1,8,1,0,1
FG10615Y,35,Male,12,<2 miles,1,1,4,1,0,0
FG10616H,35,Male,53,<2 miles,0,0,3,0,1,0
FG10617Y,43,Male,50,2-4 miles,1,0,13,0,0,0
FG10618Y,38,Female,36,>4 miles,0,0,2,1,0,0
FG10619O,36,Male,53,>4 miles,1,1,19,1,1,0
FG10620W,44,Female,45,2-4 miles,0,1,15,1,1,1
FG10621Z,39,Female,17,>4 miles,1,0,10,1,0,0
FG10622C,52,Female,27,2-4 miles,0,1,14,0,0,1
FG10623C,47,Female,38,>4 miles,0,1,14,1,0,1
FG10624I,52,Female,37,2-4 miles,0,1,7,0,0,1
FG10625A,28,Male,14,>4 miles,0,1,12,1,0,0
FG10626S,25,Female,22,<2 miles,0,1,5,0,1,0
FG10627F,33,Female,37,<2 miles,0,1,17,0,0,0
FG10628C,35,Male,43,2-4 miles,0,0,7,0,0,1
FG10629S,46,Male,37,2-4 miles,0,1,10,1,1,1
FG10630L,60,Female,35,>4 miles,0,1,12,0,1,1
FG10631I,50,Male,38,2-4 miles,0,1,9,0,0,1
FG10632R,32,Female,53,<2 miles,0,1,1,1,0,0
FG10633P,31,Male,8,2-4 miles,0,0,13,1,1,0
FG10634Z,24,Male,54,<2 miles,1,0,21,1,1,0
FG10635S,51,Female,29,2-4 miles,0,1,2,0,1,1
FG10636M,41,Male,42,<2 miles,1,1,6,0,1,0
FG10637J,35,Male,17,2-4 miles,0,1,24,1,1,0
FG10638A,24,Female,18,<2 miles,1,1,2,1,0,0
FG10639P,38,Male,40,>4 miles,1,1,8,1,0,1
FG10640F,40,Female,26,2-4 miles,0,0,2,0,1,1
FG10641W,51,Female,18,>4 miles,0,1,12,0,1,1
FG10642N,38,Female,44,2-4 miles,0,1,15,0,0,1
FG10643F,19,Male,20,<2 miles,1,0,22,0,0,0
FG10644I,46,Male,36,2-4 miles,0,1,13,0,1,1
FG10645I,31,Female,30,<2 miles,1,1,19,1,0,0
FG10646V,19,Female,31,2-4 miles,0,0,6,0,1,0
FG10647N,34,Female,39,2-4 miles,0,1,4,0,0,1
FG10648H,32,Female,8,<2 miles,1,0,24,1,1,0
FG10649V,42,Male,31,2-4 miles,0,0,15,0,0,1
FG10650F,53,Male,23,2-4 miles,0,1,3,1,1,1
FG10651Z,45,Male,11,<2 miles,1,0,1,0,1,0
FG10652L,47,Male,22,2-4 miles,0,1,3,0,0,1
FG10653P,23,Male,27,>4 miles,1,0,11,0,1,0
FG10654M,59,Female,30,2-4 miles,0,1,3,0,0,1
FG10655B,35,Male,14,2-4 miles,0,1,9,1,1,1
FG10656W,35,Male,8,>4 miles,0,1,13,0,0,0
FG10657T,36,Male,39,2-4 miles,0,1,10,0,1,1
FG10658Q,33,Female,36,>4 miles,0,1,4,1,0,1
FG10659A,33,Female,46,2-4 miles,0,1,2,1,0,1
FG10660B,57,Female,30,>4 miles,0,1,7,0,1,1
FG10661J,29,Female,1,<2 miles,1,0,21,0,1,0
FG10662Q,35,Male,18,>4 miles,1,0,1,1,0,1
FG10663H,45,Female,44,2-4 miles,0,0,11,0,0,1
FG10664K,26,Male,54,2-4 miles,1,1,7,1,1,0
FG10665E,34,Male,51,2-4 miles,0,1,8,0,0,1
FG10666C,37,Female,20,2-4 miles,0,1,11,0,0,1
FG10667J,49,Female,50,2-4 miles,0,1,1,0,1,1
FG10668J,41,Male,47,2-4 miles,0,1,6,1,1,1
FG10669Q,45,Male,24,>4 miles,0,1,9,0,0,1
FG10670C,49,Female,30,<2 miles,1,0,5,0,1,0
FG10671H,53,Male,13,>4 miles,0,1,3,0,0,1
FG10672K,31,Male,9,<2 miles,0,0,7,1,0,0
FG10673B,42,Male,49,>4 miles,0,1,4,1,0,1
FG10674N,19,Female,37,>4 miles,1,0,14,1,1,0
FG10675X,33,Female,48,2-4 miles,0,1,11,1,1,1
FG10676O,49,Male,53,>4 miles,0,1,12,1,0,1
FG10677P,52,Male,44,>4 miles,0,1,6,0,0,1
FG10678K,42,Female,29,2-4 miles,1,0,3,1,0,1
FG10679F,48,Female,14,2-4 miles,0,1,3,1,1,1
FG10680P,43,Male,25,2-4 miles,0,1,7,1,1,1
FG10681T,21,Male,47,>4 miles,1,1,10,0,0,0
FG10682B,37,Male,36,2-4 miles,0,1,7,0,1,1
FG10683E,39,Female,11,<2 miles,0,1,12,1,0,0
FG10684F,51,Female,10,2-4 miles,0,0,13,1,1,1
FG10685E,41,Female,34,2-4 miles,0,0,16,0,1,0
FG10686R,33,Female,0,>4 miles,0,0,20,0,1,0
FG10687V,40,Female,54,>4 miles,0,1,5,1,1,1
FG10688F,41,Female,13,2-4 miles,0,1,14,1,0,1
FG10689S,37,Female,26,<2 miles,0,1,11,0,1,0
FG10690N,53,Male,49,2-4 miles,0,1,11,1,0,1
FG10691K,47,Female,31,2-4 miles,1,1,17,1,1,0
FG10692R,24,Male,55,<2 miles,0,1,14,0,1,0
FG10693F,41,Female,28,2-4 miles,0,1,2,1,0,1
FG10694X,39,Female,31,2-4 miles,0,1,7,0,0,1
FG10695Q,40,Male,33,2-4 miles,0,1,13,0,0,1
FG10696W,38,Female,25,2-4 miles,0,1,9,0,1,1
FG10697Q,41,Female,16,2-4 miles,0,1,14,0,0,1
FG10698Z,43,Male,46,>4 miles,0,0,13,0,0,0
FG10699U,33,Female,1,2-4 miles,1,1,11,0,0,0
FG10700O,60,Male,53,2-4 miles,0,1,14,0,0,1
FG10701S,45,Male,16,2-4 miles,0,0,11,1,0,1
FG10702P,33,Female,51,2-4 miles,0,1,7,1,0,1
FG10703Y,56,Female,28,2-4 miles,0,1,6,1,1,1
FG10704B,51,Female,51,2-4 miles,0,1,12,0,1,1
FG10705O,41,Male,22,<2 miles,0,1,1,0,0,0
FG10706C,48,Female,28,>4 miles,0,1,3,0,0,1
FG10707N,33,Male,25,<2 miles,0,1,20,0,0,0
FG10708C,48,Female,45,2-4 miles,0,1,3,1,1,1
FG10709C,26,Male,12,<2 miles,0,1,5,1,0,0
FG10710B,37,Female,14,<2 miles,1,0,19,0,0,0
FG10711X,36,Male,46,>4 miles,1,0,21,1,1,0
FG10712V,28,Male,26,<2 miles,1,0,9,0,1,0
FG10713Y,37,Female,11,2-4 miles,0,1,3,1,0,1
FG10714A,35,Female,41,<2 miles,0,0,16,0,0,0
FG10715U,46,Female,49,2-4 miles,1,1,12,0,0,1
FG10716N,37,Female,42,2-4 miles,1,1,20,1,0,0
FG10717N,36,Female,50,2-4 miles,0,1,16,1,0,0
FG10718P,60,Female,55,2-4 miles,0,1,8,0,1,1
FG10719L,34,Male,33,2-4 miles,0,1,10,1,1,0
FG10720E,37,Female,46,<2 miles,1,1,15,0,1,0
FG10721H,17,Male,32,<2 miles,1,0,16,0,1,0
FG10722H,45,Female,20,2-4 miles,0,1,8,0,0,1
FG10723M,43,Female,34,2-4 miles,1,0,4,1,1,0
FG10724F,36,Female,4,>4 miles,1,1,13,1,0,0
FG10725R,32,Female,18,2-4 miles,0,1,7,0,0,1
FG10726F,35,Female,25,2-4 miles,0,0,5,0,1,0
FG10727O,37,Female,43,2-4 miles,0,0,24,0,0,0
FG10728J,30,Male,0,>4 miles,1,1,16,1,0,0
FG10729A,36,Female,29,2-4 miles,0,1,2,1,1,1
FG10730J,35,Female,37,<2 miles,1,0,5,0,1,0
FG10731I,51,Female,38,>4 miles,0,1,14,0,1,1
FG10732M,38,Male,48,>4 miles,0,1,2,1,0,1
FG10733I,19,Male,3,<2 miles,1,0,18,0,0,0
FG10734H,44,Male,25,2-4 miles,0,0,1,0,1,1
FG10735G,38,Male,22,>4 miles,0,0,9,0,1,0
FG10736M,35,Female,1,<2 miles,1,1,13,0,1,0
FG10737Y,44,Male,29,>4 miles,0,1,1,0,1,1
FG10738N,50,Female,18,2-4 miles,0,1,9,0,0,1
FG10739M,44,Male,52,>4 miles,0,1,8,0,1,1
FG10740C,19,Female,2,<2 miles,0,1,24,1,0,0
FG10741T,42,Female,28,2-4 miles,0,1,7,0,0,1
FG10742A,28,Female,35,<2 miles,0,0,16,1,1,0
FG10743J,36,Female,3,2-4 miles,1,1,10,0,1,0
FG10744Q,41,Male,27,2-4 miles,0,1,8,1,1,1
FG10745V,26,Female,37,2-4 miles,0,1,24,0,0,0
FG10746Y,35,Male,36,>4 miles,0,1,15,1,1,1
FG10747A,36,Female,23,>4 miles,0,1,9,1,1,1
FG10748R,38,Female,27,>4 miles,0,1,10,1,1,1
FG10749G,20,Male,6,<2 miles,0,0,13,0,1,0
FG10750B,24,Female,0,2-4 miles,0,0,14,1,1,0
FG10751G,41,Female,16,2-4 miles,0,0,6,1,1,1
FG10752U,33,Male,18,2-4 miles,0,1,9,1,1,1
FG10753V,45,Male,46,2-4 miles,1,0,9,0,0,0
FG10754Y,26,Male,54,<2 miles,0,0,8,1,1,0
FG10755E,19,Female,31,<2 miles,1,0,22,1,1,0
FG10756W,38,Female,47,<2 miles,1,1,1,0,0,0
FG10757T,35,Male,5,>4 miles,0,1,22,0,0,0
FG10758C,27,Male,43,2-4 miles,0,1,2,0,1,0
FG10759L,42,Female,25,>4 miles,0,1,3,0,0,1
FG10760Z,28,Female,44,>4 miles,0,1,9,1,1,1
FG10761K,36,Male,55,>4 miles,1,1,22,0,1,0
FG10762R,34,Male,55,2-4 miles,1,1,7,1,1,0
FG10763K,33,Female,4,2-4 miles,1,1,16,1,1,0
FG10764B,46,Male,8,<2 miles,1,0,5,0,0,0
FG10765K,49,Male,43,>4 miles,0,1,12,0,1,1
FG10766S,33,Female,12,>4 miles,1,1,10,1,1,0
FG10767S,51,Female,34,2-4 miles,1,1,1,1,0,1
FG10768P,28,Male,44,<2 miles,1,1,2,0,0,0
FG10769B,29,Male,0,>4 miles,0,0,13,0,0,0
FG10770L,42,Male,22,2-4 miles,0,0,24,1,0,0
FG10771R,32,Male,52,>4 miles,0,1,9,0,1,1
FG10772U,40,Female,41,>4 miles,0,1,2,1,1,1
FG10773Z,44,Male,47,>4 miles,1,1,1,0,0,1
FG10774B,42,Female,22,<2 miles,0,1,22,0,0,0
FG10775K,32,Female,44,2-4 miles,0,1,14,0,1,1
FG10776P,40,Male,16,>4 miles,0,1,7,1,1,1
FG10777T,33,Male,14,>4 miles,1,0,24,1,1,0
FG10778Q,33,Female,21,>4 miles,0,1,5,0,0,1
FG10779Q,41,Female,50,<2 miles,1,0,9,1,1,0
FG10780M,35,Female,45,>4 miles,0,0,14,0,1,1
FG10781T,21,Male,22,>4 miles,1,0,12,1,1,0
FG10782X,37,Female,41,2-4 miles,0,1,22,1,1,0
FG10783N,40,Female,46,2-4 miles,0,1,14,0,1,1
FG10784T,43,Female,22,2-4 miles,0,0,9,0,0,1
FG10785L,46,Male,28,>4 miles,0,1,5,1,0,1
FG10786Z,44,Female,34,2-4 miles,0,0,15,1,1,0
FG10787C,39,Female,2,>4 miles,0,0,8,0,1,0
FG10788A,32,Male,0,<2 miles,0,1,11,0,0,0
FG10789N,50,Female,28,>4 miles,0,1,8,1,1,1
FG10790L,40,Male,5,>4 miles,0,1,1,1,0,1
FG10791C,36,Male,41,>4 miles,0,1,6,1,1,1
FG10792W,38,Male,55,2-4 miles,0,0,12,1,0,0
FG10793Y,23,Female,52,<2 miles,0,1,6,1,0,0
FG10794G,30,Male,35,2-4 miles,0,0,15,1,1,1
FG10795A,45,Male,50,>4 miles,0,1,5,0,1,1
FG10796B,33,Female,28,<2 miles,0,0,19,0,0,0
FG10797J,41,Male,14,2-4 miles,0,1,23,0,0,0
FG10798J,36,Female,46,<2 miles,1,0,21,1,0,0
FG10799J,33,Female,15,<2 miles,1,1,1,1,0,0
FG10800Z,42,Female,25,2-4 miles,0,1,12,0,0,1
FG10801S,29,Female,41,2-4 miles,0,1,23,0,1,0
FG10802V,35,Female,23,<2 miles,1,1,11,1,1,0
FG10803D,45,Male,36,>4 miles,0,1,2,1,1,1
FG10804E,31,Female,10,2-4 miles,1,1,14,0,0,0
FG10805R,54,Male,11,>4 miles,0,1,10,0,1,1
FG10806P,35,Female,4,2-4 miles,0,0,1,1,0,0
FG10807S,32,Male,54,<2 miles,1,0,3,0,1,0
FG10808G,46,Female,16,<2 miles,0,1,7,0,1,0
FG10809K,25,Female,11,2-4 miles,1,1,11,0,1,0
FG10810S,34,Female,17,<2 miles,0,1,23,1,1,0
FG10811E,30,Male,17,<2 miles,1,0,5,0,1,0
FG10812I,49,Male,33,>4 miles,0,0,6,1,0,1
FG10813F,36,Female,14,>4 miles,0,1,5,1,1,1
FG10814D,46,Female,54,<2 miles,1,0,7,0,1,0
FG10815U,54,Male,51,>4 miles,0,1,6,1,1,1
FG10816W,38,Female,25,>4 miles,0,1,11,0,0,1
FG10817T,41,Female,31,2-4 miles,1,1,21,1,0,0
FG10818J,36,Male,32,2-4 miles,0,1,6,1,1,1
FG10819P,44,Female,42,>4 miles,0,1,10,1,1,1
FG10820O,30,Female,30,<2 miles,0,1,1,1,1,0
FG10821L,49,Male,20,<2 miles,0,1,4,1,1,0
FG10822O,56,Male,48,2-4 miles,0,1,6,1,0,1
FG10823A,42,Female,36,>4 miles,0,1,8,1,1,1
FG10824Y,31,Female,31,<2 miles,0,1,2,1,0,0
FG10825X,50,Male,49,2-4 miles,1,1,5,0,1,1
FG10826F,49,Female,23,2-4 miles,0,0,4,1,1,1
FG10827Q,29,Female,20,<2 miles,0,0,19,1,0,0
FG10828O,50,Female,53,>4 miles,0,1,1,1,1,1
FG10829K,32,Male,4,2-4 miles,0,0,15,1,1,0
FG10830A,22,Female,9,>4 miles,0,1,14,1,1,0
FG10831Q,23,Male,18,2-4 miles,1,1,17,0,1,0
FG10832V,46,Male,33,2-4 miles,0,1,7,1,0,1
FG10833H,45,Male,13,>4 miles,0,1,13,0,1,1
FG10834L,33,Female,5,<2 miles,1,1,21,1,0,0
FG10835H,36,Male,20,>4 miles,0,1,1,0,1,1
FG10836P,35,Male,7,<2 miles,1,1,17,0,1,0
FG10837I,22,Female,53,>4 miles,0,0,11,0,0,0
FG10838Y,43,Male,7,2-4 miles,1,1,1,1,1,0
FG10839W,31,Male,30,2-4 miles,0,1,3,0,1,0
FG10840S,35,Female,55,>4 miles,0,1,8,0,0,1
FG10841M,40,Female,32,2-4 miles,0,1,18,0,0,0
FG10842N,57,Male,25,>4 miles,0,1,4,1,0,1
FG10843F,39,Female,25,<2 miles,0,1,22,0,1,0
FG10844W,37,Male,43,>4 miles,0,1,10,1,0,1
FG10845Q,40,Male,52,>4 miles,0,1,4,0,0,1
FG10846A,37,Female,24,2-4 miles,0,1,24,1,0,0
FG10847O,19,Female,51,<2 miles,0,0,20,1,1,0
FG10848E,28,Male,7,<2 miles,0,1,4,0,0,0
FG10849Z,60,Female,19,2-4 miles,0,1,11,1,1,1
FG10850O,36,Female,50,2-4 miles,0,1,5,1,0,1
FG10851G,28,Male,50,2-4 miles,1,0,11,0,1,0
FG10852C,39,Female,22,2-4 miles,0,1,12,0,0,1
FG10853N,46,Female,23,>4 miles,0,0,12,0,1,1
FG10854V,23,Female,1,2-4 miles,0,1,11,0,1,0
FG10855I,30,Female,17,<2 miles,0,1,14,0,0,0
FG10856W,27,Female,50,>4 miles,0,1,2,1,1,0
FG10857B,38,Male,36,2-4 miles,1,0,2,1,1,0
FG10858G,51,Male,18,>4 miles,0,1,5,1,1,1
FG10859W,42,Female,13,<2 miles,0,1,22,1,0,0
FG10860V,38,Male,4,>4 miles,0,1,13,1,0,0
FG10861K,38,Female,24,>4 miles,0,1,10,1,0,1
FG10862M,49,Female,18,<2 miles,1,0,5,1,1,0
FG10863B,27,Female,4,<2 miles,1,0,11,1,1,0
FG10864B,48,Male,15,>4 miles,0,0,6,0,0,1
FG10865W,49,Female,15,2-4 miles,0,1,11,0,0,1
FG10866A,38,Female,17,2-4 miles,0,1,4,0,1,1
FG10867O,38,Male,8,2-4 miles,1,1,10,1,1,0
FG10868I,40,Female,49,>4 miles,0,1,9,1,0,1
FG10869K,24,Male,34,<2 miles,0,0,12,1,1,0
FG10870E,33,Male,23,>4 miles,1,0,19,1,0,0
FG10871P,26,Male,25,2-4 miles,1,1,18,0,1,0
FG10872E,21,Male,32,<2 miles,0,0,21,1,1,0
FG10873G,50,Female,28,>4 miles,0,1,3,1,0,1
FG10874Q,35,Male,40,2-4 miles,0,1,7,0,0,1
FG10875B,53,Male,17,2-4 miles,0,1,8,1,1,1
FG10876U,30,Male,35,>4 miles,0,1,15,0,1,1
FG10877N,38,Female,50,>4 miles,0,0,8,0,0,0
