Code,Income,Credit_Score,Loan,Age,Default
585,52727.99383,640.5869332,13670.39963,42,0
586,53723.30879,709.6556473,17784.37361,28,0
587,43109.58651,701.0757696,24320.24265,38,1
588,37252.33446,695.9457427,4292.845598,45,0
589,62455.03725,627.0171614,11501.99596,40,0
590,37158.74261,596.0078776,13953.12193,51,0
591,51073.49356,619.3206197,22274.13087,50,1
592,42835.1383,659.812047,6817.984904,36,0
593,57184.69739,677.2893357,24679.30513,22,1
594,55004.93158,541.4214298,15679.27951,37,0
595,65563.09916,649.5943399,14519.99669,30,0
596,42349.75402,657.9044613,14009.70118,27,0
597,45951.87597,636.1227872,12818.68484,62,0
598,35318.54426,714.563692,20240.5838,29,0
599,43335.6011,671.0890037,9657.39623,37,0
600,55659.5074,715.5095954,16727.07091,29,0
601,61354.82925,639.201974,13079.09167,29,0
602,36167.52014,696.8738746,11189.33276,57,0
603,63044.0888,731.7533197,27929.87588,44,1
604,70334.56788,715.5846725,17095.25367,59,0
605,56201.52355,595.3929203,18066.32772,31,0
606,78151.93719,637.3161961,20688.8839,28,0
607,38393.16201,632.7417647,7893.250273,45,0
608,31330.17945,674.4627268,23761.45955,22,1
609,23319.19627,684.3176778,2455.214108,30,0
610,72440.66467,608.0553663,11156.16795,44,0
611,59815.48485,653.3919257,12704.84163,36,0
612,49166.22994,549.0036334,17908.61682,39,0
613,54199.52939,722.0972503,16093.59133,51,0
614,33117.66429,624.381288,14165.9263,31,0
615,86686.27969,652.793197,14940.01328,26,0
616,51938.31773,634.5175143,10109.88488,26,0
617,51640.92192,707.3013788,7513.838028,52,0
618,60886.49936,508.1246779,18632.55811,59,0
619,57215.13848,649.1694829,18468.53056,33,0
620,53358.26036,644.7090621,22922.47188,23,1
621,38142.88317,627.3181806,11049.91452,61,0
622,57072.02536,736.3113273,18464.07605,55,0
623,78230.36745,605.6335271,13581.46636,58,0
624,70181.30069,688.5898089,20952.37493,37,0
625,73897.7994,667.8126394,20109.81388,23,0
626,42331.76485,713.0759626,16056.047,54,0
627,35155.9277,616.6405458,13302.34922,32,0
628,48113.1962,613.351555,19804.66089,44,0
629,50835.87368,704.8034954,18234.52262,26,0
630,66412.87278,671.2660654,11577.79799,62,0
631,24613.03055,572.7531327,8361.006633,31,0
632,72943.25479,623.0347493,13557.3355,47,0
633,47629.88152,669.3191327,22577.06908,44,0
634,43596.78395,691.8882111,20732.43579,38,0
635,34818.43437,616.0384673,9438.362652,47,0
636,25177.14992,504.2872005,9161.212921,61,0
637,62347.55876,676.1611593,21373.41925,41,0
638,51099.76951,588.9839655,9321.820476,54,0
639,30650.5865,549.1330601,17546.47662,53,0
640,30573.81842,508.3837038,11919.64392,38,0
641,44963.22951,690.699043,23085.22462,23,0
642,75035.32288,656.4308725,11147.876,44,0
643,46106.12973,638.717181,20716.80765,21,0
644,27452.8557,719.4512181,15924.29327,26,0
645,46313.85404,681.8662342,16260.97427,39,0
646,45909.14645,730.8150021,5148.457093,42,0
647,9546.700356,580.3632264,3985.433234,63,0
648,49185.577,648.2724688,13897.1703,28,0
649,46535.98205,569.1643313,16234.53032,25,0
650,60443.09547,638.5308834,9374.010861,29,0
651,77734.34142,637.5692073,9556.532948,41,0
652,66898.47544,681.3306819,17807.36315,48,0
653,45966.66964,652.2781941,17814.2724,24,0
654,33402.11137,681.1703569,14311.2947,44,0
655,88600.39705,685.1720067,18901.00861,28,0
656,50888.27651,757.7464339,9128.988521,37,0
657,50208.93938,634.2351672,13220.32541,54,0
658,49638.12369,602.948865,23239.38803,40,1
659,52971.27141,662.3041808,15341.61065,36,0
660,47834.59382,609.8859986,15631.56257,30,0
661,41395.0699,724.0980384,26529.73293,54,1
662,41797.11588,635.8390981,8003.289171,63,0
663,49508.70095,621.7211816,18982.15183,30,0
664,41848.62843,626.4342139,23319.9314,50,1
665,39307.31326,685.9208712,13375.71037,50,0
666,51596.45342,642.1126508,19298.15393,45,0
667,46175.34174,617.916659,10089.90251,63,0
668,72559.89483,733.2675959,11566.33802,61,0
669,10235.45287,607.191508,16924.83208,27,0
670,66372.60278,651.7783037,18992.83337,40,0
671,68691.27789,682.6153076,20604.68256,37,0
672,18899.14651,568.4332445,22848.14293,23,1
673,44859.68609,674.0130251,14662.76721,60,1
674,44428.38701,597.2446162,20968.05878,56,0
675,28887.32458,691.139139,13288.47578,46,0
676,38332.74969,601.8674494,19510.45656,30,0
677,33341.36232,684.6384516,16037.44399,54,0
678,76284.05665,705.2916533,17228.38954,34,0
679,64035.1759,693.0718263,17117.53937,28,0
680,69073.32642,662.5658324,6976.474951,47,0
681,60825.08096,638.4349529,9379.390706,30,0
682,33064.22343,621.1790212,15512.7072,35,0
683,42132.19601,723.5517345,6563.604602,57,0
684,57340.61842,615.025239,19156.05552,42,0
685,31668.08287,598.1466963,19357.77983,51,0
686,60694.97645,683.2684468,16635.85276,22,1
687,46395.11903,610.1931598,9394.329936,51,0
688,44377.68789,602.4968251,21900.69469,34,0
689,60664.39952,577.8197869,25186.0532,30,1
690,56663.94967,625.854508,15735.38414,50,0
691,44585.50751,645.8642488,17552.67689,56,0
692,67389.94705,662.1545864,16008.69327,60,0
693,33784.05009,697.5653122,17651.84594,35,0
694,59239.0341,676.3448962,14402.20622,34,0
695,58896.51887,640.456389,14827.1788,51,0
696,45356.80341,640.0902162,19528.588,49,0
697,54891.99533,675.5078734,26728.12081,47,1
698,31233.29635,713.6285081,7999.643828,41,0
699,63860.40529,656.31571,14480.93758,29,0
700,47226.46795,626.5434573,9097.697574,40,0
701,42159.15469,600.3566999,22960.12449,55,1
702,65735.13839,577.7397368,12061.31015,35,0
703,39434.84464,683.3134836,7783.996031,44,0
704,28873.08055,678.8989262,18190.93499,36,0
705,26650.5624,678.8681763,23721.55557,56,1
706,59090.14927,643.5670277,18317.98934,31,0
707,30793.55971,720.3467373,16023.98939,28,0
708,76321.91273,625.7940753,17045.70461,23,0
709,18771.05888,697.7634619,22074.20331,39,0
710,75446.84552,648.0628553,10629.00365,61,0
711,53165.26201,619.5824618,14440.76448,23,0
712,48549.30332,679.6265154,12736.54926,56,0
713,41826.2137,670.4818059,9160.673464,45,0
714,55987.04172,667.848638,13358.1237,56,0
715,49435.47946,654.0639211,20538.60548,31,0
716,66549.52823,648.1053459,17833.01074,36,0
717,51713.41473,769.4185996,18221.5525,37,0
718,52254.52642,709.2128323,15732.37806,62,1
719,44545.81682,686.1413447,17616.61891,44,0
720,49145.81564,655.5899579,10997.04829,37,0
721,54617.02653,700.35786,13452.45057,40,0
722,24347.47411,675.8997388,15960.02118,42,0
723,29777.21867,651.3102376,16387.57929,26,0
724,61148.96141,634.8217837,16600.93927,27,0
725,52562.98157,645.9541331,14308.32359,34,0
726,47240.24995,491.4787132,13112.88299,31,0
727,50276.509,660.530042,30788.85642,32,1
728,55213.72558,625.576196,19533.93636,25,0
729,41903.6048,729.6334999,17065.73738,25,0
730,38325.42912,650.9672035,13833.95751,40,0
731,52937.67883,590.551829,12743.90587,35,0
732,35324.40834,647.5059923,14345.99703,46,0
733,56123.79134,597.6939457,16464.14422,53,0
734,24461.24594,673.6703708,5597.82228,50,0
735,65437.33456,664.5473682,7153.052023,44,0
736,57088.96224,697.8919816,11815.58806,43,0
737,53840.44601,610.4559104,16035.69718,29,0
738,64740.36476,651.7004048,13803.63426,23,1
739,74982.11667,581.7489102,22390.60613,56,1
740,65215.55098,685.0747391,7588.016065,27,0
741,22386.88653,675.943559,11243.27265,42,0
742,30806.3455,674.7902511,22600.4587,34,0
743,40627.72133,650.0809516,15655.59662,49,0
744,50391.36575,670.7386445,19424.21291,36,0
745,57764.88531,730.2169554,25256.23472,54,1
746,39113.8428,635.7452871,11530.97791,30,0
747,52801.50147,656.9322592,14503.42831,27,0
748,38669.25601,595.693685,13637.8655,45,0
749,40827.23296,606.5869519,5227.034978,47,0
750,28900.08355,654.8906647,13448.01598,35,0
751,36151.50131,705.1966773,19405.31094,52,0
752,29724.73092,637.1859588,17702.94771,48,0
753,35361.90121,638.2041735,18095.41585,29,0
754,65804.62695,629.6557378,13122.4551,27,0
755,35759.01667,623.2621665,11719.51382,36,0
756,89485.73097,664.7485728,21346.27836,46,0
757,57399.76851,575.1371177,12513.41427,55,0
758,52772.54186,714.0469788,16470.41019,37,0
759,37124.6333,616.7288851,15816.6734,43,0
760,60504.64819,686.0951743,22308.58508,28,0
761,41365.43261,586.5000701,19857.06179,22,1
762,51830.14722,683.4420065,8523.706897,51,0
763,88401.26807,683.5972304,9062.234166,52,0
764,48559.1015,669.2101036,17894.54909,49,0
765,67239.09989,600.2785739,14678.31176,23,1
766,39452.35362,662.4774095,12724.14108,28,0
767,49475.17264,590.8471908,20078.13942,22,0
768,76562.00953,637.3618372,15937.29691,51,0
769,40595.49413,701.470655,15262.28693,57,0
770,77186.72837,689.8350964,18899.1432,40,0
771,60616.27903,650.7591471,13124.45503,49,0
772,41562.99836,601.2596712,22842.59493,37,1
773,59486.11609,682.2793856,11059.76188,30,0
774,64588.31674,650.9690619,18284.64533,61,0
775,59327.14943,533.9842201,22169.16419,42,1
776,26446.6292,689.1314913,8113.522554,26,0
777,39092.94236,648.7883583,13283.32412,63,0
778,46287.22047,710.1225624,20711.03696,54,0
779,48883.49856,595.2364741,20786.22274,51,0
780,59310.08146,491.1648093,14142.522,32,0
781,52665.51501,663.9541929,11326.64453,32,0
782,29969.83462,664.5781838,19779.67911,36,0
783,55702.96777,565.4664186,20917.74551,45,0
784,59158.78618,601.0750227,9176.683257,42,0
785,58396.85672,787.7608872,8980.431755,47,0
786,66211.71088,634.7194693,16126.28341,44,0
787,62508.83232,686.5479488,18146.80317,32,0
788,56887.70119,617.4670086,13504.65457,38,0
789,48947.51433,545.4848551,18396.4691,36,0
790,25085.586,641.4870877,11449.31697,24,0
791,56444.27329,636.719772,4426.532005,32,0
792,53115.31531,630.0060881,12880.49464,53,0
793,54073.68256,644.2679582,15316.16073,42,0
794,30848.77136,663.2134136,13620.8002,38,0
795,33784.15189,642.4941524,9206.983682,53,0
796,65797.2928,586.7996916,5921.755121,47,0
797,49406.67269,674.3092396,12429.55598,62,0
798,60222.51046,552.5314122,19488.27886,39,0
799,50424.77564,547.4821271,21280.9872,34,0
800,50446.34209,686.9590247,20938.56692,45,0
801,64074.25709,675.3510136,10920.45232,54,0
802,42259.32908,647.1302317,9231.468382,44,0
803,51441.81165,580.2275748,17483.17307,58,0
804,43065.87067,614.604453,18175.50006,43,0
805,43482.55659,636.8626626,17000.84803,25,0
806,45362.41815,570.2053016,4929.683629,64,0
807,53332.00657,613.0485671,10665.57708,56,0
808,42818.77068,682.6165169,14851.55605,44,0
809,68836.34188,721.3652682,17436.09097,56,0
810,36580.89047,629.0282624,18836.53681,25,0
811,47196.92534,687.8244177,15721.26761,59,0
812,43404.03413,554.2969965,16653.91903,26,0
813,71704.66827,682.9725621,15424.32729,56,0
814,52948.32165,609.8025793,18428.09687,24,0
815,65477.66809,665.3672808,16564.32826,30,0
816,27716.5944,637.6123791,15328.6883,21,0
817,54005.75399,716.0207005,13658.156,41,0
818,63344.46193,606.2782176,15406.45713,60,0
819,51234.25984,681.3803149,17422.95689,59,0
820,65982.20563,636.0246268,16337.37694,57,0
821,42240.67325,642.0847261,16904.13209,23,0
822,71140.2116,640.8073053,21713.60931,51,0
823,84483.47185,607.7163448,16325.81961,47,0
824,44557.42159,649.2950517,11755.0074,37,0
825,43317.46218,646.8675889,19418.03393,43,0
826,71800.76716,662.0620124,8169.008312,33,0
827,73693.58219,654.2252573,9592.933096,47,0
828,42157.09959,689.8997275,16679.23632,40,0
829,43697.19774,696.1754308,17581.98334,33,0
830,45773.23087,597.4688339,8774.743882,64,0
831,29833.24233,693.438625,13085.9126,44,0
832,36220.2208,590.6831786,11969.58084,61,0
833,34937.8885,679.3927944,12566.61839,23,0
834,38483.03652,680.9869392,19717.98888,63,0
835,49479.72669,554.4341554,18532.52732,30,0
836,53513.22099,654.6489623,14904.3891,21,0
837,73257.50739,626.5751943,12270.19036,33,0
838,35024.68939,612.0617371,8251.751649,34,0
839,64764.83598,717.5426165,22100.92469,53,0
840,46790.16734,617.316043,17960.5695,22,0
841,49258.04436,609.6811535,11466.65448,22,0
842,60122.29238,653.784747,18597.99749,59,0
843,33159.16968,684.2794873,14648.8819,61,0
844,55736.14619,642.9175707,13564.45248,51,0
845,52496.78312,708.3185273,17176.05764,24,1
846,57386.76896,676.5487831,11292.50875,54,0
847,54337.52966,541.089434,13281.2174,39,0
848,86829.5021,623.5266518,15607.30532,57,0
849,40433.90024,621.907895,12502.74404,29,0
850,42035.04567,673.9680477,18345.42605,44,0
851,40652.8921,518.7591472,24345.33252,33,1
852,41667.84321,777.4504854,11228.50934,64,0
853,40439.19309,676.5513047,6674.373518,50,0
854,67835.24797,657.4438402,4991.299163,39,0
855,71307.56372,709.0783858,14247.65929,61,0
856,41438.80559,767.1827026,11684.17705,30,0
857,37514.6664,693.5373322,16039.30251,62,0
858,57071.23335,697.4406548,15662.98836,64,0
859,41716.65434,656.5345012,6983.915767,34,0
860,59493.97727,642.9237123,5925.580853,60,0
861,53043.84531,626.2102278,16479.6662,40,0
862,27263.83828,608.6944004,15677.14417,24,0
863,73212.57802,615.649295,12870.91001,58,0
864,76938.1651,582.4722018,6714.282074,64,0
865,40808.16964,646.2064275,17356.95631,59,0
866,44184.4766,565.7666211,21359.49773,25,0
867,54287.98086,659.5458262,16389.9122,62,0
868,55016.85185,648.1834696,10762.63055,52,0
869,59878.16409,657.3467649,15222.76083,26,0
870,80153.06808,623.8934215,8169.429595,34,0
871,47345.79159,803.8430185,20289.80357,26,0
872,38025.54133,718.005795,15409.22167,34,0
873,29310.21158,587.772875,6159.215441,32,0
874,39036.0494,661.6434044,13496.6282,47,0
875,49503.09541,619.5996929,17316.50755,46,0
876,76918.36795,599.2760137,13334.7619,32,0
877,42235.83051,582.9963964,13620.52139,28,0
878,53356.81927,671.6108345,8877.988965,30,0
879,49753.65656,615.9309882,17832.70494,36,0
880,67825.8991,698.3913012,11757.654,46,0
881,87903.98639,699.6891107,4217.773115,28,0
882,42036.96841,718.6957193,13143.71315,61,0
883,42658.40836,607.3806617,19905.74858,49,0
884,65662.41316,673.7682805,13065.35277,40,0
885,60228.37234,681.6227108,23689.92493,37,1
886,77700.60989,626.2910912,17144.83974,39,0
887,58758.92278,611.4114021,16693.79081,37,0
888,44610.61864,730.4760333,14358.00867,59,0
889,58859.82246,661.3747938,14658.56896,21,1
890,66630.55371,681.7983875,13682.88182,49,0
891,62307.23272,608.8961994,13488.65304,34,0
892,57609.11047,589.0357767,17654.33581,37,0
893,66000.12034,621.5275113,10320.84385,33,0
894,67539.43386,643.7989306,9620.530856,49,0
895,70732.38487,596.7889997,9384.024746,54,0
896,59730.64831,649.5077596,25228.27274,47,1
897,47493.2288,565.5747406,17651.71451,53,0
898,52200.7053,593.9976289,16522.46101,49,0
899,68097.6345,683.5455624,9712.426649,57,0
900,37745.96494,680.189526,18116.7115,59,0
901,55530.09963,630.4061617,14417.14327,39,0
902,44099.91782,599.1117845,16070.84471,44,0
903,50431.17234,598.6298224,10116.89842,34,0
904,69176.77794,631.3365877,15801.34429,57,0
905,52866.48602,682.2259246,12880.83231,25,0
906,50696.54822,696.4122846,11171.94421,44,0
907,29602.15789,625.1734132,18670.53168,54,0
908,61193.80349,592.3253787,7311.460957,51,0
909,59682.26272,663.3921819,17823.88132,50,0
910,82448.82085,608.8232515,18422.43067,29,0
911,45383.32648,624.0873681,10601.78162,47,0
912,53287.25491,716.2638045,10898.35769,48,0
913,53740.75526,691.3557714,13884.87159,62,1
914,73661.7992,657.8987156,16410.18105,46,0
915,48570.56701,586.4040499,14235.72504,38,0
916,54185.32289,660.5698284,17167.8123,56,0
917,59118.44765,703.1328645,23814.89826,28,0
918,52799.13685,631.2183167,12461.41615,38,0
919,43303.49578,717.5557045,6424.100146,40,0
920,52911.34989,714.6372645,19129.61792,52,0
921,66104.47625,733.1866416,23416.57288,49,0
922,34602.27051,665.2621563,16963.84182,38,0
923,51994.54511,679.369585,9561.256623,27,0
924,39498.18778,720.7093644,14380.53818,21,0
925,67925.69943,672.3696969,9407.382579,48,0
926,27152.19643,624.9382946,18214.27747,53,0
927,41616.17229,627.5728582,8243.547987,24,0
928,55658.17813,661.9277477,13499.35607,40,0
929,73482.86044,585.4719289,9978.310869,56,0
930,49013.74608,642.8370542,15634.12343,51,0
931,41672.0071,704.8273559,13168.29161,58,0
932,78217.35604,540.4373074,15883.81052,48,0
933,28279.79149,726.7241051,15111.75277,23,0
934,17017.91065,706.1187109,10066.70486,26,0
935,56600.21675,627.0117692,18134.38532,43,0
936,42469.18663,677.1695414,14756.17174,27,0
937,34681.50774,650.1573863,10057.35496,56,0
938,60625.34671,711.4995184,26204.63278,21,1
939,53657.01071,699.1341571,17382.15083,26,0
940,41538.82054,579.9964638,14233.69723,44,0
941,30795.43402,679.3631207,22076.02263,57,0
942,63086.85992,639.7186073,24209.07805,56,1
943,59753.01767,654.1416285,14273.25289,44,0
944,48512.36204,613.591405,16736.98743,58,0
945,77699.55494,737.4068535,10059.98591,49,0
946,33948.72851,702.003091,14264.03625,57,0
947,27117.12244,613.0114418,14004.68723,52,0
948,39621.37895,583.2694697,15924.13517,45,0
949,49316.20975,630.7163685,16663.80239,30,0
950,53650.09174,671.7251323,17799.14224,55,0
951,46381.45913,662.0102922,16188.21328,45,0
952,55280.83095,712.6566412,8946.286867,47,0
953,31226.90864,689.4959861,10307.66447,52,0
954,71656.46906,698.4784513,12267.9619,32,0
955,48767.73232,666.34277,13588.79704,24,0
956,66759.43747,580.5350635,20253.87145,62,0
957,55140.8802,640.2150734,9185.305066,46,0
958,56851.29829,703.004487,13212.92476,23,1
959,58546.5092,647.4238536,19765.04749,37,0
960,56715.6284,675.1545184,13500.61263,29,0
961,59640.8414,634.0625842,17302.07825,49,0
962,69937.28795,598.5094076,14302.28979,21,0
963,52947.81755,643.8327968,16283.91629,38,0
964,60635.05636,665.4523722,13857.63728,61,0
965,48653.96459,617.215614,18335.32736,40,0
966,71601.75823,638.2144378,7274.717963,61,0
967,39854.11547,603.0268379,13183.43996,54,0
968,77014.10649,705.9622459,16482.86338,48,0
969,49397.63074,635.2772121,17668.47624,55,0
970,28538.37347,722.6377773,22464.76311,36,0
971,51921.56622,726.4373925,13044.87667,41,0
972,39784.22514,645.9477018,22397.40881,33,0
973,62609.65323,599.5775634,11704.88087,55,0
974,40210.64031,545.7051061,21643.23206,62,1
975,43307.2485,576.3981463,19087.33563,52,0
976,21656.88904,581.3082588,10432.7071,58,0
977,43215.40521,718.9234814,16535.19619,26,0
978,13641.8101,655.7912294,14743.82082,58,0
979,26241.45765,669.4802262,18127.92297,58,0
980,61406.21984,538.9789496,13883.64206,33,0
981,61787.00238,590.1016785,13463.76887,59,0
982,56381.86343,694.3539888,21845.47291,33,0
983,35495.35785,664.3387056,14506.39553,32,0
984,49284.32966,642.6397361,19132.11162,53,0
985,49945.96191,678.2421179,13873.24257,48,0
986,32624.52966,731.7898903,23333.3163,23,0
987,72550.97453,638.9478768,11608.32685,38,0
988,63160.43436,653.4684901,11929.28234,46,0
