Simulated Returns,Simulated Index Values
-0.0111,5821.34
0.0294,6061.92
-0.0682,5498.35
0.0415,6135.72
-0.0011,5879.9
-0.0219,5759.16
-0.068,5499.4
-0.0469,5616.81
-0.0095,5831.05
0.064,6275.46
-0.035,5684.33
-0.0179,5782.16
-0.0005,5883.4
0.0555,6222.32
0.0355,6099.52
-0.0441,5632.84
-0.0418,5645.3
-0.0129,5811.07
-0.006,5851.46
-0.1169,5237.22
-0.0175,5784.36
-0.0045,5860.26
0.0324,6080.23
-0.0033,5867.38
-0.0277,5725.48
-0.0211,5763.37
-0.0565,5563.29
-0.0451,5626.72
-0.0111,5821.58
-0.0296,5714.77
-0.0156,5795.55
0.0164,5984.01
-0.0115,5819.0
0.0487,6180.31
0.0189,5998.94
-0.0416,5646.8
0.0052,5917.06
0.0074,5930.47
-0.0163,5791.57
-0.0773,5448.88
0.0325,6080.94
-0.0051,5856.84
-0.0234,5750.33
0.0291,6060.6
0.0021,5898.72
-0.0365,5675.72
-0.0179,5782.17
-0.07,5488.78
-0.0011,5880.3
-0.0395,5658.68
0.0119,5957.06
-0.0385,5664.28
0.012,5957.85
-0.0099,5828.52
0.0385,6117.67
0.0295,6062.64
-0.0255,5738.35
0.0572,6233.01
0.0219,6016.69
0.0188,5997.98
-0.0182,5780.38
0.0026,5902.12
0.0891,6434.8
0.0023,5900.2
0.0136,5967.05
0.0061,5922.53
0.0013,5894.49
0.0644,6278.08
-0.0208,5765.38
0.0597,6248.37
0.0062,5923.33
-0.0088,5834.97
0.0294,6062.08
-0.0054,5854.86
-0.0373,5670.77
0.0178,5992.47
0.0116,5955.12
0.0083,5935.4
0.0615,6259.66
-0.0469,5616.72
0.0216,6015.24
0.0815,6386.45
0.0355,6099.36
0.0561,6226.39
-0.0401,5655.27
-0.0923,5367.32
-0.0095,5830.93
0.0256,6038.96
-0.0208,5765.1
-0.0086,5835.89
-0.0446,5630.05
0.0063,5923.77
0.031,6071.91
0.0329,6083.16
0.0315,6074.77
0.0295,6062.53
-0.0516,5590.68
-0.053,5582.44
0.0876,6425.76
0.0007,5890.55
-0.0244,5744.68
-0.0428,5639.98
-0.0454,5625.05
-0.0034,5866.65
0.034,6090.08
0.0221,6018.23
-0.0417,5646.37
-0.0314,5704.49
-0.0109,5823.01
-0.0157,5794.67
-0.0352,5682.8
0.0229,6022.66
-0.025,5741.21
0.0207,6009.72
0.0142,5970.65
-0.0094,5831.28
0.0829,6395.14
0.0229,6022.71
0.0461,6164.09
-0.0116,5818.82
0.0017,5896.29
0.0441,6151.73
-0.0044,5860.76
-0.0386,5663.69
0.1157,6608.41
-0.0082,5838.28
-0.0708,5483.95
0.0318,6077.01
0.0032,5905.41
-0.0171,5786.56
0.0465,6166.66
-0.0592,5547.99
-0.1019,5316.35
-0.0102,5826.94
-0.0455,5624.77
0.0137,5967.68
-0.0534,5580.62
0.0011,5893.18
-0.032,5701.43
-0.073,5471.96
0.023,6023.22
0.0019,5898.02
0.0062,5923.31
0.0589,6243.6
0.0304,6068.2
-0.0544,5574.65
0.0164,5984.17
-0.0497,5601.0
-0.0525,5585.55
-0.0123,5814.77
-0.0604,5541.27
-0.002,5874.71
0.0217,6015.97
-0.043,5638.75
-0.0446,5629.63
0.0327,6081.96
-0.0772,5449.2
0.0062,5923.09
0.0006,5890.18
-0.0554,5569.4
-0.0556,5568.36
-0.0376,5669.6
-0.0113,5820.29
0.0419,6138.19
0.0469,6169.07
-0.0175,5784.7
-0.0274,5727.51
0.0605,6253.63
-0.0071,5845.07
-0.0022,5873.6
0.0304,6068.0
-0.0099,5828.36
-0.0203,5768.02
-0.0145,5802.08
0.0338,6088.73
-0.0098,5829.4
-0.0137,5806.25
-0.0381,5666.4
0.0035,5907.14
0.067,6294.35
-0.0085,5836.63
0.1065,6548.23
0.0389,6119.78
0.0052,5917.35
0.0114,5953.91
-0.0158,5794.18
-0.0357,5679.96
-0.0659,5510.95
-0.063,5527.01
-0.0599,5544.28
0.0479,6175.26
-0.0412,5649.07
0.045,6157.6
-0.0308,5707.74
-0.0003,5884.67
0.1135,6593.79
-0.0362,5677.1
0.0271,6048.49
0.0006,5890.33
0.001,5892.45
0.0106,5949.45
-0.0629,5527.9
-0.033,5695.34
0.0197,6003.47
-0.0256,5738.04
-0.0062,5850.39
0.0323,6079.75
-0.0037,5864.84
0.0272,6049.14
-0.0257,5736.98
0.018,5993.72
-0.0151,5798.15
-0.0304,5710.18
0.0532,6208.22
0.0203,6007.03
-0.03,5712.39
0.0502,6189.42
0.0351,6096.6
-0.032,5701.4
-0.0731,5471.57
-0.0238,5747.97
0.0043,5912.08
-0.0681,5498.78
-0.0279,5724.46
-0.0284,5721.48
0.0715,6322.63
0.0012,5893.69
0.0253,6037.45
0.0084,5936.25
-0.0469,5617.1
-0.0137,5806.4
0.0049,5915.71
0.0081,5934.43
0.0379,6114.21
0.0035,5907.0
-0.0088,5834.71
0.0106,5949.33
-0.0097,5829.99
-0.0999,5326.81
-0.0538,5578.02
-0.0483,5609.08
0.0013,5894.16
-0.0018,5876.02
0.0196,6003.05
-0.0111,5821.46
0.0468,6168.74
0.0724,6328.85
-0.0143,5802.96
-0.0153,5797.02
-0.0664,5508.64
-0.0286,5720.72
-0.0252,5739.82
0.0304,6068.26
0.0097,5943.95
0.0221,6017.93
0.0133,5965.39
-0.0229,5753.25
-0.0533,5581.09
0.0222,6018.8
-0.0633,5525.33
0.0236,6026.9
-0.0103,5826.36
0.0357,6100.77
-0.0563,5564.51
-0.0068,5846.53
0.0462,6164.75
-0.0464,5619.76
-0.0274,5727.22
-0.0366,5674.82
0.0027,5902.43
0.0301,6066.68
-0.0101,5827.11
0.0158,5980.29
0.0211,6012.28
-0.0054,5854.76
-0.0743,5464.79
0.0638,6274.11
-0.0017,5876.56
0.0387,6118.61
-0.051,5593.8
-0.0246,5743.32
-0.0364,5675.91
-0.023,5752.75
-0.0333,5693.84
0.0527,6204.94
0.0259,6040.89
0.0142,5970.49
-0.0545,5574.05
0.0094,5942.24
-0.016,5793.17
0.0266,6045.15
-0.0253,5739.56
-0.024,5747.24
-0.0421,5643.73
0.0449,6156.92
0.0404,6129.19
0.0027,5902.18
-0.0499,5600.01
-0.0061,5850.99
0.0032,5905.21
-0.0482,5609.79
-0.0975,5339.63
0.0076,5931.53
0.0519,6200.01
-0.0314,5704.54
0.0315,6074.97
-0.0195,5772.84
-0.0263,5734.0
-0.0467,5617.77
0.0035,5907.44
0.0413,6135.05
-0.0587,5551.16
0.0176,5991.01
0.0154,5977.69
-0.0214,5762.19
-0.0092,5832.75
-0.0667,5506.63
0.0752,6346.38
-0.0015,5877.59
-0.0139,5805.19
0.0037,5908.29
-0.0375,5670.01
0.0531,6207.65
0.0199,6004.82
0.0149,5974.98
0.0151,5975.87
-0.0518,5589.32
-0.0192,5774.51
0.0358,6101.24
-0.0398,5656.79
0.0801,6377.67
-0.0633,5525.5
-0.0201,5769.7
-0.0861,5400.73
0.0012,5893.66
-0.0221,5757.9
-0.058,5554.98
0.0406,6130.46
-0.034,5689.74
-0.0032,5867.74
0.0008,5891.52
0.0263,6043.51
0.0516,6198.12
-0.0624,5530.62
0.0334,6086.71
0.0118,5956.37
-0.0014,5878.31
-0.0147,5800.37
0.0166,5985.02
0.0323,6079.72
-0.0262,5734.51
0.0046,5913.52
-0.0234,5750.18
0.0218,6016.41
-0.0118,5817.57
0.0864,6417.92
-0.0508,5595.19
0.0633,6271.16
-0.0731,5471.38
0.0214,6013.91
0.0372,6109.62
-0.0395,5658.55
-0.0095,5830.65
0.0099,5945.3
-0.0529,5583.15
-0.0748,5462.42
0.0219,6016.92
-0.0456,5624.28
-0.0154,5796.78
0.0448,6156.04
-0.0676,5501.75
0.017,5987.38
0.0471,6170.7
-0.0209,5765.01
-0.0313,5704.93
0.018,5993.26
0.0308,6070.75
-0.0453,5626.12
0.0208,6010.34
-0.0438,5634.35
-0.0506,5596.05
-0.0127,5812.45
0.0212,6012.75
-0.0168,5788.43
0.0112,5953.13
-0.0647,5517.93
0.0183,5995.5
0.0126,5961.3
-0.013,5810.32
-0.0132,5809.21
-0.0498,5600.54
-0.0166,5789.53
-0.0008,5881.73
0.0994,6501.96
0.0335,6087.37
-0.0145,5802.09
-0.0072,5844.33
0.0312,6072.88
-0.0743,5465.18
0.0045,5913.12
0.0006,5890.19
-0.0283,5722.36
0.0516,6198.39
0.018,5993.34
-0.0526,5584.91
0.0084,5935.92
-0.0048,5858.37
0.0442,6152.5
-0.0022,5873.84
-0.009,5834.02
0.0387,6118.68
0.017,5987.69
0.0102,5947.13
0.0417,6137.26
0.0143,5971.45
0.087,6421.56
-0.0476,5613.06
-0.0688,5495.14
-0.0735,5469.28
0.0011,5893.31
0.0467,6168.19
-0.0471,5615.75
0.0492,6183.43
-0.0074,5843.02
-0.0354,5681.89
-0.0341,5689.4
0.0018,5896.89
-0.0012,5879.78
-0.0345,5687.15
0.0409,6132.3
-0.0375,5669.98
0.0715,6322.85
-0.0194,5773.23
0.0467,6168.26
-0.0368,5674.0
-0.0262,5734.61
0.0525,6204.04
0.0548,6218.1
0.0649,6281.33
0.0326,6081.86
-0.0009,5881.45
0.0023,5900.21
-0.0021,5874.14
-0.038,5667.22
-0.0577,5556.47
0.075,6345.17
-0.0492,5603.88
-0.0253,5739.49
-0.0613,5536.68
0.0376,6112.11
-0.043,5638.56
-0.0752,5460.22
-0.0091,5833.39
0.0329,6083.27
-0.0027,5870.45
0.0305,6069.14
-0.0048,5858.13
-0.062,5532.59
-0.0902,5378.68
-0.0262,5734.06
0.0453,6159.41
0.0019,5897.52
0.0075,5930.98
-0.0331,5694.93
0.0011,5893.07
-0.0013,5879.06
-0.0009,5881.4
-0.0323,5699.18
0.0334,6086.76
-0.0358,5679.46
-0.0321,5700.86
0.0112,5953.1
0.0072,5928.94
-0.0189,5776.47
0.0035,5907.35
0.0286,6057.45
-0.0138,5805.89
0.0249,6034.74
-0.0304,5710.36
-0.0467,5617.96
0.0102,5947.02
0.0266,6045.14
0.0013,5894.03
0.0516,6198.54
0.0498,6187.01
-0.0255,5738.22
0.0201,6005.84
-0.0057,5853.03
0.0764,6353.97
-0.0254,5738.97
-0.0466,5618.45
-0.0645,5518.9
0.0202,6006.62
-0.0274,5727.58
0.0185,5996.28
-0.0109,5822.6
0.0458,6162.18
-0.0031,5868.4
-0.013,5810.61
0.0085,5936.53
-0.0009,5881.21
-0.0794,5437.32
0.0243,6031.21
-0.0488,5606.46
-0.0086,5836.2
0.0034,5906.46
0.0214,6013.88
0.049,6182.27
-0.0433,5637.33
0.0103,5947.37
-0.0256,5737.9
-0.0114,5819.73
0.0654,6284.52
0.0465,6166.88
0.0572,6232.96
-0.0107,5823.74
-0.0374,5670.54
0.0523,6202.38
-0.0111,5821.49
0.0136,5967.02
0.0292,6061.21
-0.0217,5760.37
0.0229,6022.99
-0.012,5816.6
0.0015,5895.53
-0.0267,5731.64
-0.0292,5717.0
-0.0447,5628.95
0.0021,5898.77
-0.0508,5595.08
0.0451,6158.41
-0.0028,5870.05
0.0448,6156.39
-0.019,5775.48
-0.0288,5719.64
-0.0709,5483.59
0.043,6145.47
0.031,6071.95
-0.0273,5727.76
0.0386,6118.12
-0.0411,5649.75
-0.0275,5726.91
0.042,6139.21
-0.0126,5812.56
0.0558,6224.2
-0.041,5650.14
-0.0243,5745.0
0.0268,6046.18
-0.0039,5863.46
-0.0205,5767.01
0.0024,5900.95
-0.0673,5503.45
0.0051,5916.37
0.0296,6063.15
0.0161,5981.89
0.0588,6242.96
0.0222,6018.5
0.0599,6249.84
0.0568,6230.85
0.0342,6091.62
0.0339,6089.48
-0.0065,5848.25
-0.0651,5515.69
-0.0124,5813.93
-0.0127,5812.27
-0.0293,5716.56
0.0087,5937.7
0.0847,6406.56
-0.0037,5864.6
-0.0941,5357.88
-0.0422,5643.09
-0.005,5857.05
-0.001,5880.7
0.002,5898.06
0.0626,6267.06
-0.0177,5783.08
-0.0533,5580.94
-0.0294,5716.24
-0.0097,5829.76
0.0158,5980.07
0.0745,6341.91
-0.0658,5511.69
-0.0087,5835.53
0.0103,5947.64
-0.015,5799.11
-0.0121,5815.73
-0.0001,5885.82
0.0058,5920.51
0.049,6182.19
-0.0205,5766.91
0.0734,6334.73
0.0407,6131.04
-0.0183,5779.88
-0.075,5461.25
0.0018,5897.17
-0.0373,5670.82
-0.0038,5863.99
-0.0463,5620.3
-0.0229,5753.02
0.0204,6008.08
-0.0321,5700.85
0.0121,5958.36
0.0451,6157.86
0.0225,6020.39
0.0607,6254.9
-0.0132,5809.57
-0.0493,5603.2
0.0224,6020.08
-0.0377,5668.74
0.0255,6038.42
0.0305,6068.72
0.0306,6069.39
0.0173,5989.06
-0.0169,5787.67
0.0301,6066.25
-0.036,5678.56
0.0552,6220.57
-0.0362,5677.44
-0.0163,5791.62
-0.0582,5553.5
0.0198,6004.33
0.0319,6077.44
-0.0054,5854.81
0.017,5987.75
-0.127,5184.61
0.0456,6161.28
0.0102,5946.64
0.0272,6048.95
-0.0842,5411.04
-0.0556,5568.43
0.0382,6115.53
-0.002,5874.95
0.0419,6138.26
-0.0095,5830.65
-0.035,5684.27
-0.0209,5764.77
-0.0517,5589.78
0.0074,5930.05
0.0469,6169.5
-0.0996,5328.53
-0.0197,5771.62
-0.0414,5647.76
0.0657,6285.99
0.0181,5994.1
-0.0501,5598.63
-0.0082,5838.33
-0.0238,5748.32
0.0149,5975.1
-0.0036,5865.31
-0.024,5747.17
0.0851,6409.25
0.0484,6178.31
0.0395,6123.82
-0.0033,5867.21
-0.013,5810.44
0.0533,6208.85
-0.0726,5474.22
-0.0467,5618.03
-0.0296,5715.09
-0.0414,5647.59
0.0365,6105.54
-0.0248,5742.22
-0.0981,5336.6
0.0113,5953.61
-0.0802,5432.64
0.0142,5970.89
0.0163,5983.23
-0.0239,5747.77
-0.0121,5815.69
0.0185,5996.34
-0.0001,5885.96
0.0404,6129.36
-0.0829,5418.1
-0.0564,5563.7
-0.004,5862.81
-0.0401,5655.3
-0.0376,5669.25
0.0503,6190.42
-0.0356,5680.96
-0.0729,5472.45
0.0125,5960.57
-0.0165,5789.97
0.0082,5935.09
0.0043,5911.76
-0.0424,5642.27
-0.0632,5526.18
-0.0172,5786.04
0.0255,6038.78
0.0057,5920.34
0.0265,6044.87
-0.0087,5835.29
-0.0417,5646.33
-0.07,5488.7
-0.0027,5870.56
-0.0153,5797.18
-0.1373,5131.12
-0.0223,5756.75
0.0021,5899.14
-0.0321,5700.44
0.0277,6051.88
0.0552,6220.51
-0.0647,5517.93
-0.0504,5597.26
0.0732,6333.49
-0.0029,5869.53
-0.0018,5875.84
-0.0291,5717.77
-0.0207,5765.93
0.0277,6051.98
-0.0139,5805.03
-0.0028,5869.88
0.0088,5938.48
0.0238,6028.2
0.0378,6113.13
-0.0605,5541.0
-0.0377,5668.66
-0.0006,5883.05
-0.0269,5730.5
0.0483,6177.91
0.0418,6137.82
0.0024,5900.62
-0.0982,5335.96
-0.0401,5655.45
0.0007,5890.54
0.0142,5970.72
0.0251,6036.01
0.0114,5953.84
0.0032,5905.29
0.0602,6252.11
0.062,6263.16
-0.0179,5782.15
-0.0156,5795.45
0.0372,6109.5
0.0971,6486.61
0.0119,5956.9
-0.0549,5571.98
0.0177,5991.52
-0.0224,5756.26
0.0631,6270.13
-0.0102,5826.57
-0.0641,5521.18
-0.0234,5750.34
0.0796,6374.03
-0.0224,5756.2
-0.0109,5822.5
-0.0738,5467.67
0.0045,5912.86
-0.0251,5740.88
0.0784,6366.76
0.0034,5906.65
-0.0421,5644.09
-0.0553,5570.07
0.0305,6068.58
-0.085,5406.68
-0.0261,5735.02
0.0139,5968.68
0.0088,5938.51
0.0214,6014.02
0.0223,6019.55
-0.0085,5837.0
-0.0692,5493.13
0.0978,6491.6
0.0149,5975.0
-0.0776,5446.88
-0.0332,5694.31
0.0559,6224.94
0.0154,5978.1
-0.0231,5752.01
-0.0299,5713.18
-0.0191,5775.31
0.0007,5890.92
-0.0351,5683.63
-0.0076,5841.71
-0.0083,5837.87
-0.088,5390.5
-0.1028,5311.4
-0.0649,5516.78
0.0383,6116.28
0.053,6206.83
-0.0027,5870.59
0.0045,5912.95
-0.0213,5762.24
-0.0204,5767.86
0.0466,6167.61
-0.0038,5864.49
0.0298,6064.66
-0.0332,5694.61
-0.0388,5662.67
-0.0308,5707.86
0.0111,5952.28
-0.0288,5719.21
0.0035,5907.13
0.0646,6279.44
-0.0228,5753.83
-0.0206,5766.31
-0.0426,5641.32
-0.0656,5512.55
0.0635,6272.17
-0.0274,5727.17
0.0331,6084.49
-0.0846,5409.2
-0.0157,5794.86
-0.0436,5635.34
-0.0208,5765.13
0.0708,6318.41
-0.0163,5791.44
-0.006,5851.07
0.0179,5992.74
-0.0349,5684.51
-0.0075,5842.7
0.0598,6249.44
-0.0129,5810.85
0.0181,5993.78
-0.0072,5844.35
-0.0199,5770.75
0.1105,6574.06
-0.0249,5741.95
-0.0245,5744.3
-0.0579,5555.27
0.0215,6014.2
0.0249,6035.17
-0.0215,5761.24
-0.0435,5636.18
-0.0052,5855.92
-0.04,5655.48
0.0151,5976.04
-0.0566,5562.58
-0.0242,5746.01
0.0262,6042.76
-0.0842,5411.24
-0.0049,5857.85
0.0433,6146.89
0.0024,5900.48
-0.0368,5673.64
-0.0202,5768.81
0.0545,6216.28
-0.1051,5299.44
-0.0439,5633.45
0.0289,6059.38
-0.0158,5794.13
-0.0099,5828.76
0.0253,6037.54
0.0091,5940.5
0.0442,6152.81
0.0348,6095.02
0.029,6059.98
-0.0463,5620.03
0.0231,6023.81
0.0344,6092.58
-0.0034,5866.71
0.0181,5994.23
0.037,6108.29
-0.0043,5861.35
-0.0361,5677.89
-0.0081,5838.94
0.0298,6064.68
0.0202,6006.91
0.0051,5916.62
0.0177,5991.77
0.0468,6168.8
-0.024,5746.71
0.0534,6209.34
0.0035,5907.14
-0.0971,5342.06
-0.0105,5825.35
-0.0456,5623.95
-0.0382,5666.16
-0.0369,5673.57
0.0129,5963.1
-0.0437,5634.92
0.0175,5990.7
-0.0327,5697.22
0.0413,6134.63
-0.0593,5547.73
-0.0305,5709.72
0.0448,6156.28
-0.0668,5506.37
-0.034,5689.63
0.0258,6040.57
0.0065,5924.72
0.0102,5946.62
0.0066,5925.76
-0.0236,5749.21
0.0306,6069.26
-0.0597,5545.63
-0.0587,5550.68
0.0347,6094.51
-0.0714,5480.79
-0.0707,5484.8
0.0295,6062.84
-0.0825,5420.52
-0.0351,5683.29
-0.0323,5699.6
0.027,6047.94
0.0185,5996.24
-0.058,5554.83
0.0397,6124.72
0.0291,6060.45
0.0315,6075.13
-0.0001,5886.17
0.0257,6039.78
-0.0209,5764.53
0.0968,6484.56
-0.0569,5561.09
-0.0394,5659.26
0.0014,5894.63
0.0451,6157.98
0.0112,5952.76
0.0294,6062.39
-0.0127,5812.37
0.0584,6240.72
-0.037,5672.83
0.0161,5981.82
-0.0237,5748.65
0.0067,5926.36
-0.015,5798.82
-0.0021,5874.11
-0.0215,5761.52
0.0605,6253.86
-0.0246,5743.34
0.0011,5892.95
-0.0183,5780.03
-0.0109,5822.73
0.0008,5891.22
0.0604,6252.85
0.0593,6246.43
-0.0296,5715.02
-0.0143,5802.98
-0.0146,5801.03
-0.0511,5593.36
-0.0844,5410.31
0.014,5969.29
-0.0008,5881.86
0.0206,6009.09
-0.0613,5536.32
-0.0011,5880.16
-0.0014,5878.49
-0.0244,5744.44
-0.0553,5570.01
-0.0467,5617.74
-0.0273,5727.98
-0.011,5822.36
0.025,6035.79
-0.0876,5392.82
-0.0332,5694.52
-0.0074,5843.42
-0.0233,5750.88
-0.0747,5462.97
-0.0365,5675.41
-0.0126,5812.58
0.0472,6170.88
0.0194,6001.99
-0.0482,5609.78
-0.0162,5792.16
-0.0055,5854.18
0.0151,5976.35
-0.0188,5777.01
-0.007,5845.37
-0.0296,5715.07
-0.0457,5623.42
0.0358,6101.03
-0.0474,5613.82
0.0114,5954.11
-0.0083,5838.05
0.006,5921.73
0.0476,6173.81
-0.0058,5852.44
-0.0003,5885.07
-0.0213,5762.69
-0.0268,5730.7
0.019,5999.2
-0.0301,5712.05
-0.063,5527.26
0.0502,6189.81
0.0088,5938.87
-0.0037,5865.0
0.0092,5940.7
-0.0205,5767.16
0.0664,6290.39
-0.0139,5805.58
-0.0241,5746.27
0.0316,6075.7
0.1103,6573.12
-0.0589,5549.96
0.0366,6105.89
0.0125,5960.77
-0.0342,5688.56
0.0247,6033.63
-0.0284,5721.91
0.0006,5890.19
0.0847,6406.62
-0.0521,5587.59
0.0455,6160.78
-0.0209,5765.08
-0.0173,5785.32
-0.0564,5563.97
-0.0002,5885.33
0.0122,5958.64
-0.0653,5514.23
-0.0062,5850.32
0.0531,6207.3
0.0434,6147.59
0.0619,6262.52
-0.0541,5576.82
-0.0118,5817.3
-0.0278,5725.02
0.0416,6136.32
-0.0276,5726.32
-0.0041,5862.49
-0.0124,5814.05
-0.1191,5225.83
0.0135,5966.28
0.0361,6103.09
-0.0967,5343.8
-0.0121,5815.46
0.0005,5889.22
0.0084,5936.15
-0.0189,5776.17
-0.0863,5399.75
0.0268,6046.73
0.0649,6281.34
-0.0178,5782.95
0.0742,6339.95
-0.0229,5753.56
-0.0491,5604.31
0.0191,6000.29
0.0399,6126.4
-0.004,5862.99
0.0193,6001.25
0.0263,6043.52
-0.0324,5699.16
-0.0151,5798.53
-0.0404,5653.62
0.0175,5990.33
-0.0076,5841.79
0.0171,5987.92
-0.0405,5652.81
0.0554,6221.64
-0.0327,5697.24
-0.0362,5677.44
0.0278,6052.47
0.0467,6167.73
0.0858,6414.12
0.0358,6101.19
-0.042,5644.7
-0.109,5278.67
0.0176,5990.79
-0.0469,5617.08
-0.0578,5555.82
-0.0202,5768.84
-0.0297,5714.25
0.0282,6054.97
-0.0555,5568.79
-0.0307,5708.58
0.0388,6119.3
-0.007,5845.77
-0.0398,5656.8
0.0001,5887.38
0.0152,5976.64
-0.0139,5805.28
-0.0077,5841.28
0.0377,6112.94
0.0101,5946.07
-0.0139,5805.39
0.0314,6074.48
-0.0399,5656.16
-0.0275,5727.15
0.0089,5939.1
-0.0073,5843.57
-0.043,5638.84
-0.0059,5852.09
-0.0327,5697.21
0.0453,6159.26
-0.0447,5629.33
-0.0585,5551.82
0.0159,5980.88
-0.0204,5767.71
0.0611,6257.17
0.0043,5912.12
0.1166,6614.52
0.0738,6337.32
0.0008,5891.37
-0.0362,5677.1
0.0033,5905.91
0.0456,6161.49
-0.04,5655.71
0.0625,6266.38
-0.0123,5814.72
0.0398,6125.28
-0.0254,5739.1
-0.0041,5862.3
0.0027,5902.6
-0.0246,5743.7
-0.0214,5761.7
-0.0318,5702.41
-0.0143,5802.73
-0.0114,5819.59
0.0054,5918.65
-0.0008,5881.98
0.044,6151.4
0.0366,6105.96
0.0521,6201.23
-0.0044,5860.81
-0.0323,5699.22
-0.0792,5438.57
0.0347,6094.58
-0.0232,5751.39
-0.0102,5827.09
0.0782,6365.34
-0.0569,5561.17
0.001,5892.27
-0.0475,5613.32
-0.0288,5719.58
0.038,6114.84
-0.0953,5351.55
-0.1041,5304.67
0.0512,6196.07
0.0028,5903.31
0.0016,5895.94
-0.0101,5827.42
0.0354,6098.87
-0.0372,5671.77
0.0239,6028.91
-0.0139,5805.39
0.0088,5938.49
0.0594,6246.7
0.0387,6118.6
0.0365,6105.39
-0.0191,5775.09
-0.0107,5824.14
0.0509,6193.86
-0.0005,5883.6
-0.0174,5785.04
-0.0052,5855.75
0.0087,5938.04
-0.0559,5566.38
-0.0386,5663.84
0.0175,5990.4
0.0042,5911.57
-0.0058,5852.24
0.1206,6641.21
0.015,5975.59
-0.0152,5797.91
-0.0142,5803.61
-0.0128,5811.68
-0.037,5672.98
0.0416,6136.57
0.0118,5956.71
-0.0778,5445.73
-0.0312,5705.89
-0.0475,5613.56
-0.0231,5751.85
0.026,6041.43
-0.0343,5688.14
0.0461,6164.03
0.0161,5981.85
-0.018,5781.8
-0.0705,5486.08
0.0378,6113.1
-0.0357,5679.85
0.0198,6004.39
0.0084,5936.29
0.0269,6047.01
-0.0349,5684.44
0.055,6219.36
0.0391,6121.46
-0.0438,5634.01
0.0056,5919.83
0.002,5898.49
-0.0006,5883.23
-0.0682,5498.46
0.0265,6044.68
0.0055,5919.26
-0.0334,5693.36
0.0083,5935.6
-0.0111,5821.47
0.0127,5961.76
-0.0376,5669.11
0.0557,6223.98
-0.0191,5774.99
-0.0634,5525.06
-0.0515,5590.81
0.0092,5940.72
0.0258,6040.46
-0.0551,5570.76
-0.0099,5828.68
0.0427,6143.56
-0.0201,5769.43
-0.0457,5623.69
-0.0625,5529.81
-0.0348,5685.41
-0.0348,5685.38
0.0039,5909.39
0.0485,6178.96
-0.0499,5600.18
0.0337,6088.12
-0.0084,5837.58
-0.0093,5831.9
-0.0392,5660.4
0.0177,5991.68
-0.0605,5540.96
0.0114,5953.99
0.0475,6172.82
-0.0645,5519.03
0.0229,6022.97
-0.0224,5756.42
0.0242,6030.96
0.001,5892.5
0.0702,6314.62
-0.0345,5687.11
-0.018,5781.7
0.0069,5927.15
-0.0222,5757.58
0.0468,6168.46
0.0102,5946.99
-0.0483,5608.9
-0.0495,5602.12
-0.0575,5557.36
0.0203,6007.08
-0.0019,5875.6
-0.0063,5849.34
0.02,6005.72
0.0433,6146.83
-0.0238,5748.24
-0.0074,5843.25
-0.0887,5386.87
0.0498,6187.02
-0.0498,5600.46
0.033,6083.99
-0.0459,5622.62
-0.0076,5841.99
-0.0256,5737.99
0.0655,6284.72
-0.0805,5431.08
-0.0353,5682.25
0.0043,5911.93
0.0293,6061.82
-0.0582,5553.69
0.0421,6139.73
-0.0384,5664.58
-0.1075,5286.55
-0.02,5769.7
0.0539,6212.6
0.0146,5973.06
0.0234,6025.83
-0.0206,5766.7
-0.033,5695.4
-0.0186,5778.26
0.0199,6005.1
-0.0057,5853.0
-0.0733,5470.26
0.0358,6101.04
0.0424,6141.28
-0.0714,5481.12
0.0378,6113.43
-0.04,5655.6
0.0071,5928.35
-0.0166,5789.47
0.0149,5974.92
0.0805,6379.94
0.0173,5989.11
-0.0124,5813.79
-0.0294,5716.06
0.0163,5983.36
-0.0002,5885.12
-0.0048,5858.11
-0.0273,5727.91
-0.0403,5654.0
0.0219,6017.14
-0.0865,5398.73
-0.0035,5865.87
-0.0278,5724.98
0.0491,6182.65
0.0459,6162.77
-0.1351,5142.62
0.0783,6365.95
0.0392,6121.66
-0.0107,5824.04
-0.0613,5536.34
-0.0249,5741.73
0.009,5939.66
0.0004,5889.02
-0.01,5828.04
0.0102,5946.92
0.0,5886.63
-0.0245,5744.02
-0.0246,5743.66
0.0257,6040.05
0.0439,6150.78
0.0677,6298.83
0.0572,6233.19
0.0129,5962.72
0.0267,6046.06
-0.0142,5803.6
-0.0514,5591.55
0.018,5993.49
-0.0918,5370.25
0.0566,6229.08
0.0044,5912.3
-0.0746,5463.21
0.068,6300.72
0.0038,5909.12
0.0112,5953.03
0.0329,6083.7
0.001,5892.49
0.0233,6025.13
0.0254,6038.02
-0.0129,5810.99
-0.0256,5737.5
0.0515,6197.96
0.001,5892.63
0.0542,6214.16
0.0563,6227.68
-0.0185,5778.62
-0.0758,5456.6
0.0057,5920.42
-0.0109,5822.82
-0.0226,5755.04
0.0163,5983.31
-0.0579,5555.38
0.0791,6370.96
0.0099,5945.37
-0.049,5604.93
0.0106,5949.49
0.0072,5929.16
0.1343,6732.39
0.0052,5917.33
-0.0327,5696.9
-0.0168,5788.77
-0.0326,5697.88
-0.0777,5446.28
0.0288,6058.46
-0.0191,5775.17
-0.0074,5843.39
-0.0763,5454.13
-0.0106,5824.28
