Date,Store ID,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,PriceCluster
04-03-23,K001,South,349,249,143,374.86,133.06,15,Snowy,0,134.47,Autumn,1
04-03-23,K002,East,362,262,168,215.57,124.19,20,Rainy,0,120.54,Spring,1
04-03-23,K003,West,298,198,230,111.84,136.67,20,Cloudy,0,145.41,Spring,1
04-03-23,K004,East,367,267,127,243.91,171.07,15,Snowy,0,175.87,Summer,0
04-03-23,K005,North,299,199,206,559.11,120.58,15,Sunny,1,117.27,Autumn,1
05-03-23,K001,East,324,224,267,374.26,127.67,15,Sunny,0,128.65,Spring,1
05-03-23,K002,West,290,190,216,434.99,123.06,5,Cloudy,0,123.29,Winter,1
05-03-23,K003,West,351,251,285,157.39,191.23,20,Snowy,0,187.67,Spring,0
05-03-23,K004,North,370,270,205,520.45,118.28,15,Sunny,1,121.97,Summer,1
05-03-23,K005,East,361,261,205,499.28,180.22,5,Rainy,1,177.94,Winter,2
06-03-23,K001,South,293,193,154,353.71,162.37,15,Cloudy,1,164.64,Winter,0
06-03-23,K002,East,296,196,275,122.45,184.23,15,Snowy,0,182.56,Spring,0
06-03-23,K003,South,350,250,190,190.36,132.23,20,Snowy,0,135.94,Spring,1
06-03-23,K004,North,346,246,151,422.57,193.61,15,Snowy,0,198.46,Spring,0
06-03-23,K005,South,323,223,228,127.7,188.09,15,Sunny,0,191.19,Summer,0
07-03-23,K001,North,348,248,180,465.3,198.99,5,Rainy,0,197.93,Autumn,2
07-03-23,K002,North,343,243,286,168.95,132.09,0,Snowy,0,133.5,Summer,1
07-03-23,K003,South,381,281,209,305.7,155.38,0,Rainy,1,146.12,Winter,2
07-03-23,K004,West,329,229,138,282.06,134.69,15,Rainy,1,136.38,Summer,1
07-03-23,K005,East,283,183,275,357.38,138.2,15,Snowy,0,139.11,Winter,1
08-03-23,K001,West,376,276,188,136.33,195.9,20,Sunny,1,198.49,Winter,0
08-03-23,K002,West,378,278,235,213.93,116.52,15,Sunny,0,113.86,Summer,1
08-03-23,K003,North,333,233,187,126.36,115.19,20,Sunny,1,106.98,Winter,1
08-03-23,K004,East,362,262,120,191.46,111.47,5,Rainy,0,108.26,Summer,1
08-03-23,K005,South,395,295,186,420.96,194.5,5,Snowy,0,196.98,Winter,2
09-03-23,K001,South,285,185,265,129.44,124.92,15,Sunny,0,124.38,Autumn,1
09-03-23,K002,West,377,277,202,186.0,121.09,15,Rainy,0,118.02,Spring,1
09-03-23,K003,East,385,285,290,148.62,162.16,15,Cloudy,0,166.32,Autumn,0
09-03-23,K004,North,353,253,229,330.92,191.75,15,Rainy,1,187.23,Winter,0
09-03-23,K005,North,399,299,164,186.43,157.1,0,Cloudy,0,165.2,Spring,2
11-03-23,K001,East,368,268,284,261.02,124.69,15,Snowy,1,120.0,Spring,1
11-03-23,K002,West,395,295,184,230.99,146.07,5,Cloudy,1,148.65,Autumn,1
11-03-23,K003,East,389,289,132,238.51,136.77,15,Rainy,0,138.11,Spring,1
11-03-23,K004,North,370,270,174,153.53,195.2,0,Snowy,0,198.92,Autumn,2
11-03-23,K005,West,362,262,171,203.15,120.05,20,Rainy,0,120.74,Autumn,1
11-03-23,K001,North,300,200,288,205.99,146.7,15,Snowy,1,155.28,Summer,1
11-03-23,K002,South,277,177,261,135.45,126.72,20,Snowy,0,130.55,Winter,1
11-03-23,K003,North,339,239,205,534.3,137.23,0,Sunny,0,135.63,Autumn,1
11-03-23,K004,West,310,210,223,209.0,176.54,20,Cloudy,0,173.38,Spring,0
11-03-23,K005,West,314,214,223,156.82,177.74,0,Sunny,0,180.71,Summer,2
11-03-23,K001,West,364,264,287,178.64,169.17,20,Cloudy,0,175.1,Winter,0
11-03-23,K002,South,360,260,187,220.77,126.53,0,Cloudy,1,128.22,Autumn,1
11-03-23,K003,West,331,231,198,177.43,145.33,15,Sunny,0,141.77,Summer,1
11-03-23,K004,South,321,221,236,289.3,127.53,15,Snowy,1,122.55,Summer,1
11-03-23,K005,North,340,240,263,158.88,154.27,5,Snowy,1,155.4,Autumn,2
12-03-23,K001,East,389,289,244,296.14,191.91,5,Rainy,1,190.84,Autumn,2
12-03-23,K002,East,300,200,205,196.16,153.95,5,Rainy,0,149.11,Winter,2
12-03-23,K003,South,383,283,205,347.87,130.22,5,Rainy,0,135.29,Autumn,1
12-03-23,K004,East,278,178,262,432.36,178.18,15,Cloudy,0,176.71,Summer,0
12-03-23,K005,East,373,273,178,267.86,116.1,0,Cloudy,1,116.47,Spring,1
13-03-23,K001,North,388,288,241,201.11,187.0,15,Sunny,0,191.43,Summer,0
13-03-23,K002,East,323,223,246,206.58,191.09,20,Sunny,1,186.32,Winter,0
13-03-23,K003,East,397,297,188,149.43,147.85,15,Sunny,1,151.48,Autumn,1
13-03-23,K004,East,375,275,171,194.26,135.04,15,Snowy,1,128.68,Autumn,1
13-03-23,K005,North,295,195,244,206.27,136.05,15,Snowy,1,138.2,Summer,1
14-03-23,K001,West,324,224,268,180.12,159.11,15,Snowy,0,158.7,Summer,0
14-03-23,K002,South,330,230,126,115.84,117.5,20,Cloudy,1,120.43,Summer,1
14-03-23,K003,South,367,267,294,267.85,178.38,15,Snowy,1,182.74,Spring,0
14-03-23,K004,South,335,235,190,184.64,117.96,15,Snowy,0,113.12,Winter,1
14-03-23,K005,North,356,256,266,334.47,122.86,20,Rainy,1,118.48,Winter,1
16-03-23,K001,South,272,172,226,343.54,137.52,5,Cloudy,0,136.49,Autumn,1
16-03-23,K002,West,399,299,203,283.2,128.29,20,Sunny,0,129.21,Autumn,1
16-03-23,K003,North,317,217,228,152.32,121.62,5,Snowy,1,117.07,Spring,1
16-03-23,K004,North,314,214,283,228.44,129.51,5,Snowy,1,124.82,Winter,1
16-03-23,K005,West,310,210,180,155.83,126.38,0,Sunny,0,124.18,Summer,1
17-03-23,K001,South,380,280,186,202.55,135.81,15,Sunny,1,135.91,Spring,1
17-03-23,K002,West,398,298,215,158.9,145.2,0,Snowy,0,148.15,Summer,2
17-03-23,K003,East,310,210,165,246.12,175.19,15,Sunny,0,175.93,Autumn,0
17-03-23,K004,East,327,227,136,224.09,111.18,20,Snowy,0,112.98,Autumn,1
17-03-23,K005,East,377,277,155,358.4,169.0,20,Sunny,1,165.1,Spring,0
18-03-23,K001,North,377,277,141,242.21,147.2,15,Snowy,0,143.88,Autumn,1
18-03-23,K002,North,398,298,175,186.22,195.02,5,Rainy,0,195.4,Autumn,2
18-03-23,K003,North,317,217,205,138.5,198.02,5,Sunny,1,197.34,Winter,2
18-03-23,K004,South,367,267,230,152.58,190.59,15,Cloudy,1,187.72,Winter,0
18-03-23,K005,East,323,223,185,221.66,154.59,20,Snowy,0,154.97,Spring,0
19-03-23,K001,South,336,236,128,385.57,117.8,20,Rainy,0,120.76,Summer,1
19-03-23,K002,North,318,218,164,195.81,163.1,15,Rainy,1,163.24,Autumn,0
19-03-23,K003,South,355,255,195,188.02,146.53,15,Sunny,0,147.49,Spring,1
19-03-23,K004,North,384,284,265,190.36,115.7,20,Cloudy,0,114.68,Summer,1
19-03-23,K005,West,310,210,278,116.77,196.45,5,Rainy,0,195.41,Autumn,2
20-03-23,K001,East,273,173,168,147.68,133.07,15,Snowy,1,129.26,Summer,1
20-03-23,K002,South,373,273,158,152.83,139.7,15,Sunny,0,139.5,Winter,1
20-03-23,K003,North,399,299,142,196.93,165.83,15,Cloudy,0,166.88,Winter,0
20-03-23,K004,North,292,192,171,172.88,171.19,15,Snowy,1,169.76,Spring,0
20-03-23,K005,East,277,177,174,147.18,155.39,15,Sunny,0,149.55,Spring,0
20-03-23,K001,South,380,280,237,141.5,145.18,0,Rainy,0,145.48,Autumn,2
20-03-23,K002,South,377,277,163,365.85,181.24,15,Cloudy,1,178.73,Spring,0
20-03-23,K003,East,399,299,173,132.37,195.71,15,Cloudy,0,196.8,Spring,0
20-03-23,K004,West,270,170,173,173.02,184.81,20,Rainy,1,187.5,Winter,0
20-03-23,K005,West,287,187,275,165.74,144.59,5,Rainy,1,143.27,Autumn,1
21-03-23,K001,North,278,178,265,173.92,175.75,15,Sunny,1,177.2,Summer,0
21-03-23,K002,North,294,194,277,183.13,152.35,0,Sunny,1,152.3,Winter,2
21-03-23,K003,South,397,297,234,156.51,151.88,20,Rainy,1,148.6,Summer,0
21-03-23,K004,North,287,187,159,165.26,117.42,15,Rainy,0,120.86,Winter,1
21-03-23,K005,West,289,189,220,120.41,114.49,15,Cloudy,1,111.71,Winter,1
22-03-23,K001,North,336,236,183,221.45,169.56,5,Snowy,1,167.3,Autumn,2
22-03-23,K002,East,300,200,203,139.01,144.99,5,Cloudy,1,141.58,Autumn,1
22-03-23,K003,West,323,223,190,158.43,167.82,0,Rainy,1,164.47,Spring,2
22-03-23,K004,North,333,233,298,203.91,183.4,0,Rainy,0,182.08,Summer,2
22-03-23,K005,West,296,196,136,449.63,152.32,20,Snowy,1,154.1,Spring,0
23-03-23,K001,South,352,252,224,115.89,186.7,0,Sunny,1,187.39,Winter,2
23-03-23,K002,South,336,236,120,322.41,145.45,15,Rainy,1,141.11,Spring,1
23-03-23,K003,East,346,246,176,132.46,130.27,15,Cloudy,1,130.18,Spring,1
23-03-23,K004,South,307,207,274,299.85,192.52,15,Sunny,0,196.63,Spring,0
23-03-23,K005,West,307,207,201,220.61,116.83,15,Cloudy,1,120.99,Autumn,1
24-03-23,K001,North,387,287,184,142.16,112.46,5,Cloudy,0,115.2,Summer,1
24-03-23,K002,North,318,218,182,171.71,120.1,15,Rainy,0,122.33,Autumn,1
24-03-23,K003,West,361,261,166,242.08,183.46,15,Sunny,1,181.88,Winter,0
24-03-23,K004,South,327,227,281,398.68,162.28,20,Sunny,0,164.61,Summer,0
24-03-23,K005,West,333,233,245,201.1,122.01,15,Snowy,1,124.58,Spring,1
25-03-23,K001,South,359,259,291,204.62,132.07,0,Snowy,0,135.44,Autumn,1
25-03-23,K002,North,365,265,274,168.59,177.94,5,Snowy,1,174.72,Autumn,2
25-03-23,K003,West,332,232,191,159.09,197.15,15,Cloudy,1,205.47,Winter,0
25-03-23,K004,South,281,181,278,354.04,155.61,15,Snowy,0,147.74,Autumn,0
25-03-23,K005,East,393,293,237,197.89,168.34,15,Rainy,1,163.56,Autumn,0
26-03-23,K001,South,316,216,228,122.91,181.93,20,Snowy,1,184.51,Summer,0
26-03-23,K002,East,297,197,161,261.35,116.32,15,Cloudy,1,116.96,Winter,1
26-03-23,K003,North,283,183,205,195.27,159.79,20,Snowy,0,156.09,Spring,0
26-03-23,K004,West,302,202,181,427.68,198.32,15,Cloudy,0,196.69,Spring,0
26-03-23,K005,East,335,235,199,202.24,165.38,20,Sunny,0,165.38,Summer,0
27-03-23,K001,South,391,291,195,379.09,178.21,15,Snowy,0,181.17,Autumn,0
27-03-23,K002,East,380,280,142,389.69,163.12,15,Sunny,1,162.74,Autumn,0
27-03-23,K003,East,328,228,166,536.63,155.85,0,Sunny,1,148.19,Winter,2
27-03-23,K004,West,357,257,277,438.79,158.35,15,Snowy,0,163.33,Winter,0
27-03-23,K005,East,379,279,238,114.28,193.24,5,Sunny,0,190.2,Winter,2
28-03-23,K001,West,312,212,157,161.96,168.54,0,Rainy,0,165.85,Summer,2
28-03-23,K002,North,293,193,178,457.69,116.67,15,Snowy,0,118.75,Autumn,1
28-03-23,K003,North,386,286,126,134.61,130.7,20,Rainy,0,132.46,Summer,1
28-03-23,K004,East,399,299,262,374.08,128.58,15,Sunny,1,130.4,Winter,1
28-03-23,K005,West,310,210,186,118.57,137.89,15,Rainy,0,135.2,Spring,1
29-03-23,K001,West,307,207,165,98.73,165.91,5,Rainy,0,163.5,Winter,2
29-03-23,K002,South,302,202,209,348.55,112.76,0,Cloudy,0,111.9,Summer,1
29-03-23,K003,East,287,187,142,155.71,152.96,15,Cloudy,1,154.68,Spring,0
29-03-23,K004,South,290,190,355,166.65,181.2,5,Rainy,0,177.7,Summer,2
29-03-23,K005,East,388,288,146,488.2,178.51,5,Cloudy,1,180.37,Winter,2
30-03-23,K001,South,396,296,201,191.85,163.02,0,Sunny,0,161.79,Autumn,2
30-03-23,K002,West,389,289,203,167.72,147.2,20,Sunny,1,148.49,Winter,1
30-03-23,K003,North,327,227,202,127.7,128.92,0,Sunny,0,120.72,Winter,1
30-03-23,K004,North,335,235,128,128.73,169.0,20,Cloudy,0,166.03,Winter,0
30-03-23,K005,South,279,179,205,184.99,165.96,0,Snowy,1,162.63,Spring,2
01-04-23,K001,West,397,297,165,202.74,144.62,0,Cloudy,1,143.36,Summer,2
01-04-23,K002,South,292,192,271,249.56,162.88,15,Sunny,0,165.21,Autumn,0
01-04-23,K003,North,388,288,211,321.95,124.01,20,Rainy,1,127.05,Spring,1
01-04-23,K004,South,329,229,226,117.82,114.05,20,Snowy,1,116.66,Autumn,1
01-04-23,K005,North,306,206,128,239.78,179.88,15,Rainy,0,178.23,Autumn,0
02-04-23,K001,East,279,179,154,174.21,181.11,15,Sunny,1,185.3,Winter,0
02-04-23,K002,North,388,288,145,222.05,121.56,15,Rainy,1,120.71,Summer,1
02-04-23,K003,South,327,227,246,575.66,173.15,15,Cloudy,0,173.64,Autumn,0
02-04-23,K004,West,280,180,151,293.42,126.61,15,Snowy,1,128.11,Summer,1
02-04-23,K005,North,384,284,213,111.52,171.74,20,Rainy,0,169.12,Summer,0
03-04-23,K001,South,280,180,242,142.34,151.04,15,Snowy,0,151.16,Summer,1
03-04-23,K002,South,378,278,153,119.24,155.46,0,Sunny,0,155.48,Autumn,2
03-04-23,K003,North,282,182,272,196.73,134.88,0,Snowy,1,139.28,Summer,1
03-04-23,K004,East,320,220,199,120.28,112.34,5,Rainy,0,115.91,Spring,1
03-04-23,K005,South,336,236,238,188.12,146.5,5,Sunny,1,147.15,Spring,1
04-04-23,K001,North,371,271,297,165.2,175.04,15,Sunny,1,174.56,Summer,0
04-04-23,K002,West,312,212,288,176.17,195.76,5,Sunny,1,195.05,Summer,2
04-04-23,K003,East,301,201,287,151.54,175.04,0,Sunny,0,171.2,Autumn,2
04-04-23,K004,South,275,175,187,205.91,198.48,15,Snowy,0,199.82,Winter,0
04-04-23,K005,North,380,280,285,475.43,198.78,20,Sunny,1,197.49,Spring,0
05-04-23,K001,East,307,207,205,276.64,190.24,15,Snowy,0,194.06,Winter,0
05-04-23,K002,South,304,204,169,213.77,114.44,20,Sunny,1,117.98,Summer,1
05-04-23,K003,North,345,245,172,173.52,128.51,15,Rainy,0,129.11,Winter,1
05-04-23,K004,South,302,202,228,277.52,120.29,0,Sunny,1,124.73,Autumn,1
05-04-23,K005,South,389,289,147,196.6,112.02,20,Sunny,0,113.38,Autumn,1
06-04-23,K001,West,371,271,129,274.98,123.65,15,Rainy,0,120.38,Spring,1
06-04-23,K002,East,283,183,203,321.3,136.99,15,Rainy,1,134.96,Spring,1
06-04-23,K003,South,327,227,244,276.8,184.86,20,Rainy,0,185.01,Winter,0
06-04-23,K004,South,342,242,299,218.48,120.42,20,Cloudy,0,117.62,Spring,1
06-04-23,K005,South,284,184,205,167.61,146.45,5,Cloudy,1,148.28,Spring,1
07-04-23,K001,South,355,255,234,135.94,167.82,0,Snowy,1,162.89,Winter,2
07-04-23,K002,North,398,298,167,354.82,166.92,5,Sunny,1,168.5,Winter,2
07-04-23,K003,West,313,213,284,114.02,139.74,15,Rainy,0,143.29,Spring,1
07-04-23,K004,West,270,170,286,172.36,188.2,15,Cloudy,0,192.99,Spring,0
07-04-23,K005,West,370,270,123,209.72,152.13,0,Sunny,0,153.4,Spring,2
08-04-23,K001,East,352,252,273,248.95,127.4,15,Rainy,0,124.46,Spring,1
08-04-23,K002,South,309,209,124,95.26,188.84,15,Cloudy,1,185.7,Spring,0
08-04-23,K003,South,353,253,189,155.67,198.81,5,Sunny,1,197.98,Autumn,2
08-04-23,K004,North,392,292,217,147.12,126.73,5,Rainy,0,123.39,Summer,1
08-04-23,K005,East,349,249,274,233.46,169.77,15,Cloudy,0,166.5,Autumn,0
09-04-23,K001,North,361,261,165,213.81,169.13,15,Cloudy,1,165.28,Spring,0
09-04-23,K002,East,394,294,355,137.93,118.12,5,Cloudy,0,117.95,Spring,1
09-04-23,K003,West,383,283,204,389.23,135.39,0,Cloudy,1,133.66,Winter,1
09-04-23,K004,West,285,185,221,324.0,176.46,5,Cloudy,1,175.83,Winter,2
09-04-23,K005,West,352,252,190,133.84,135.59,5,Snowy,1,139.17,Summer,1
11-04-23,K001,East,366,266,355,451.68,196.48,5,Sunny,0,192.65,Summer,2
11-04-23,K002,West,299,199,271,434.27,190.38,0,Sunny,0,189.73,Summer,2
11-04-23,K003,North,365,265,272,275.7,198.19,5,Sunny,1,196.7,Summer,2
11-04-23,K004,West,391,291,156,344.47,122.12,15,Snowy,0,123.5,Autumn,1
11-04-23,K005,South,294,194,190,115.95,136.2,15,Sunny,0,137.33,Winter,1
11-04-23,K001,South,391,291,292,467.23,146.43,0,Rainy,1,155.45,Spring,2
11-04-23,K002,West,374,274,215,202.28,177.07,5,Cloudy,1,178.24,Summer,2
11-04-23,K003,South,365,265,220,139.71,147.54,20,Sunny,0,143.02,Winter,1
11-04-23,K004,North,398,298,282,309.24,128.56,15,Rainy,1,132.17,Summer,1
11-04-23,K005,North,348,248,136,129.53,137.77,5,Cloudy,0,133.82,Spring,1
11-04-23,K001,West,365,265,265,124.81,195.63,15,Sunny,1,190.95,Winter,0
11-04-23,K002,South,365,265,243,175.51,155.13,0,Rainy,0,146.04,Autumn,2
11-04-23,K003,East,353,253,173,361.87,157.79,15,Sunny,0,153.01,Summer,0
11-04-23,K004,North,316,216,277,537.24,137.18,15,Sunny,1,136.92,Summer,1
11-04-23,K005,West,315,215,161,153.72,124.03,0,Snowy,1,126.14,Spring,1
12-04-23,K001,West,380,280,239,337.67,174.2,15,Rainy,0,178.42,Summer,0
12-04-23,K002,South,315,215,194,203.57,145.14,5,Snowy,1,142.12,Summer,1
12-04-23,K003,East,340,240,157,306.98,159.88,0,Sunny,0,157.75,Winter,2
12-04-23,K004,South,372,272,220,354.15,112.22,15,Cloudy,1,111.2,Autumn,1
12-04-23,K005,West,381,281,202,137.38,113.68,15,Rainy,0,115.35,Winter,1
13-04-23,K001,East,338,238,179,393.17,178.35,15,Snowy,1,176.87,Autumn,0
13-04-23,K002,North,345,245,157,328.81,118.49,15,Cloudy,0,119.28,Autumn,1
13-04-23,K003,North,308,208,155,190.81,167.53,15,Sunny,1,172.49,Summer,0
13-04-23,K004,East,296,196,136,155.01,142.77,20,Rainy,0,146.39,Spring,1
13-04-23,K005,South,306,206,288,234.11,191.89,5,Sunny,0,189.18,Autumn,2
14-04-23,K001,South,364,264,226,215.02,183.64,20,Sunny,0,179.51,Spring,0
14-04-23,K002,East,336,236,241,208.74,142.28,20,Rainy,0,142.83,Spring,1
14-04-23,K003,North,294,194,273,123.03,132.76,5,Rainy,0,130.4,Autumn,1
14-04-23,K004,North,369,269,181,132.36,146.91,5,Rainy,0,147.49,Autumn,1
14-04-23,K005,East,293,193,173,539.64,189.96,15,Sunny,0,194.51,Spring,0
16-04-23,K001,East,351,251,143,276.76,174.81,15,Cloudy,0,178.85,Spring,0
16-04-23,K002,North,380,280,175,153.05,172.36,20,Snowy,1,173.96,Autumn,0
16-04-23,K003,West,392,292,288,263.06,199.86,15,Snowy,0,195.17,Autumn,0
16-04-23,K004,South,304,204,244,283.42,189.19,0,Cloudy,0,185.63,Winter,2
16-04-23,K005,South,319,219,287,278.21,179.9,0,Cloudy,0,176.3,Winter,2
17-04-23,K001,West,300,200,209,463.52,168.35,5,Cloudy,0,171.54,Summer,2
17-04-23,K002,West,392,292,203,335.06,130.07,0,Rainy,1,133.56,Summer,1
17-04-23,K003,North,292,192,135,157.32,192.5,5,Rainy,1,190.41,Summer,2
17-04-23,K004,South,381,281,209,449.89,151.57,5,Snowy,1,155.1,Autumn,2
17-04-23,K005,West,302,202,201,111.2,126.29,15,Cloudy,0,128.89,Summer,1
18-04-23,K001,South,370,270,285,137.98,153.83,20,Rainy,0,155.51,Winter,0
18-04-23,K002,South,270,170,175,191.72,196.84,20,Rainy,0,197.6,Winter,0
18-04-23,K003,North,318,218,235,184.88,114.16,15,Rainy,0,116.16,Winter,1
18-04-23,K004,East,357,257,296,493.42,142.84,20,Rainy,0,146.34,Spring,1
18-04-23,K005,West,392,292,202,224.06,114.7,0,Snowy,0,115.83,Summer,1
19-04-23,K001,North,350,250,295,138.56,166.6,15,Rainy,1,162.37,Winter,0
19-04-23,K002,East,286,186,247,348.95,123.68,0,Snowy,1,128.22,Summer,1
19-04-23,K003,North,392,292,247,155.51,135.59,20,Cloudy,0,136.09,Spring,1
19-04-23,K004,South,310,210,271,208.06,193.61,15,Cloudy,1,195.86,Summer,0
19-04-23,K005,East,330,230,162,157.84,167.42,0,Sunny,1,166.44,Summer,2
20-04-23,K001,North,327,227,230,146.97,114.9,20,Cloudy,1,113.27,Summer,1
20-04-23,K002,West,393,293,267,220.84,122.73,15,Sunny,1,127.21,Autumn,1
20-04-23,K003,West,325,225,290,126.64,191.16,20,Rainy,1,189.75,Winter,0
20-04-23,K004,East,277,177,280,175.55,143.15,20,Sunny,0,138.63,Autumn,1
20-04-23,K005,East,274,174,355,135.02,172.83,0,Rainy,0,173.92,Winter,2
20-04-23,K001,West,396,296,132,148.53,171.32,5,Cloudy,1,173.35,Spring,2
20-04-23,K002,West,289,189,202,392.36,116.4,15,Cloudy,1,113.92,Winter,1
20-04-23,K003,East,329,229,122,153.75,186.04,5,Cloudy,0,181.07,Spring,2
20-04-23,K004,East,389,289,197,351.19,196.87,20,Snowy,0,198.07,Autumn,0
20-04-23,K005,North,385,285,293,134.49,157.66,0,Rainy,0,153.2,Autumn,2
21-04-23,K001,North,330,230,127,209.15,184.81,0,Rainy,1,187.15,Winter,2
21-04-23,K002,East,380,280,233,158.33,177.44,20,Rainy,0,180.98,Autumn,0
21-04-23,K003,North,399,299,265,138.55,182.63,5,Rainy,0,181.44,Autumn,2
21-04-23,K004,North,386,286,209,337.2,134.04,20,Sunny,0,130.41,Autumn,1
21-04-23,K005,East,293,193,269,153.3,152.11,20,Cloudy,1,157.01,Autumn,0
22-04-23,K001,West,345,245,168,515.98,193.83,15,Snowy,0,197.11,Autumn,0
22-04-23,K002,South,292,192,282,206.56,186.87,15,Cloudy,0,183.5,Summer,0
22-04-23,K003,East,346,246,172,135.07,136.45,15,Sunny,0,132.82,Summer,1
22-04-23,K004,East,310,210,204,217.01,187.74,20,Cloudy,0,183.82,Autumn,0
22-04-23,K005,South,376,276,164,194.68,134.89,20,Rainy,1,130.73,Summer,1
23-04-23,K001,East,380,280,197,358.81,136.5,15,Sunny,1,141.26,Spring,1
23-04-23,K002,East,353,253,206,209.99,166.34,20,Snowy,1,161.98,Autumn,0
23-04-23,K003,South,378,278,205,120.55,173.05,15,Sunny,1,172.68,Winter,0
23-04-23,K004,South,367,267,216,198.81,194.74,20,Sunny,0,198.81,Winter,0
23-04-23,K005,East,358,258,279,135.6,186.69,0,Cloudy,1,183.38,Spring,2
24-04-23,K001,South,325,225,159,133.2,120.46,15,Snowy,1,123.22,Winter,1
24-04-23,K002,East,343,243,185,188.74,130.74,5,Rainy,1,135.88,Summer,1
24-04-23,K003,North,277,177,163,98.45,164.76,5,Snowy,0,162.0,Spring,2
24-04-23,K004,East,320,220,196,189.61,151.44,0,Snowy,0,151.4,Autumn,2
24-04-23,K005,South,345,245,134,120.84,145.4,15,Snowy,0,148.15,Summer,1
25-04-23,K001,South,347,247,171,243.4,120.41,20,Cloudy,0,123.49,Summer,1
25-04-23,K002,West,354,254,187,175.12,191.49,20,Sunny,1,186.95,Winter,0
25-04-23,K003,West,370,270,148,452.98,159.83,5,Sunny,0,154.93,Autumn,2
25-04-23,K004,South,368,268,122,130.89,180.09,20,Rainy,1,181.91,Winter,0
25-04-23,K005,West,371,271,206,205.71,137.87,15,Snowy,0,138.91,Autumn,1
26-04-23,K001,South,282,182,198,542.38,129.14,15,Cloudy,0,129.2,Winter,1
26-04-23,K002,West,382,282,176,417.69,185.07,0,Rainy,0,183.87,Winter,2
26-04-23,K003,East,296,196,212,185.6,171.56,15,Cloudy,0,171.49,Spring,0
26-04-23,K004,East,315,215,242,126.93,162.7,5,Rainy,1,163.65,Autumn,2
26-04-23,K005,East,392,292,136,291.56,137.3,15,Rainy,1,134.21,Autumn,1
27-04-23,K001,South,378,278,152,398.22,143.71,15,Cloudy,0,144.73,Summer,1
27-04-23,K002,West,302,202,126,227.35,189.29,15,Sunny,0,186.77,Spring,0
27-04-23,K003,North,351,251,293,92.24,133.78,5,Sunny,0,129.88,Summer,1
27-04-23,K004,East,287,187,298,127.59,135.57,15,Sunny,1,128.75,Spring,1
27-04-23,K005,South,359,259,191,116.55,111.2,15,Snowy,0,108.59,Winter,1
28-04-23,K001,South,332,232,267,429.4,147.06,15,Rainy,1,149.09,Autumn,1
28-04-23,K002,South,291,191,208,576.7,129.32,5,Rainy,1,130.91,Spring,1
28-04-23,K003,South,321,221,205,218.4,141.03,15,Sunny,0,145.52,Autumn,1
28-04-23,K004,East,297,197,178,351.73,121.57,15,Cloudy,1,116.69,Autumn,1
28-04-23,K005,South,391,291,262,483.39,135.38,5,Cloudy,0,139.2,Autumn,1
29-04-23,K001,South,331,231,221,130.1,134.81,0,Rainy,1,138.71,Winter,1
29-04-23,K002,South,293,193,263,177.07,113.73,0,Cloudy,0,111.05,Winter,1
29-04-23,K003,West,334,234,211,296.73,190.81,15,Rainy,0,195.3,Autumn,0
29-04-23,K004,North,334,234,238,195.16,147.57,0,Sunny,1,144.76,Spring,2
29-04-23,K005,North,286,186,203,173.57,171.59,15,Sunny,0,172.1,Spring,0
01-05-23,K001,East,333,233,217,91.96,136.91,15,Cloudy,0,137.85,Spring,1
01-05-23,K002,North,390,290,176,96.61,122.08,15,Sunny,0,122.05,Winter,1
01-05-23,K003,East,389,289,217,174.3,124.06,5,Snowy,1,126.55,Spring,1
01-05-23,K004,South,291,191,244,194.12,142.97,5,Snowy,1,145.96,Summer,1
01-05-23,K005,East,398,298,269,157.87,185.46,0,Rainy,1,186.18,Summer,2
02-05-23,K001,East,376,276,171,98.01,137.57,0,Rainy,1,137.35,Autumn,1
02-05-23,K002,South,296,196,215,206.62,156.68,0,Sunny,0,151.79,Summer,2
02-05-23,K003,West,388,288,134,120.19,175.29,20,Cloudy,0,176.09,Summer,0
02-05-23,K004,North,281,181,175,205.08,186.05,15,Sunny,0,184.53,Spring,0
02-05-23,K005,North,355,255,267,217.66,121.47,5,Snowy,1,121.48,Winter,1
03-05-23,K001,East,383,283,192,132.61,147.42,20,Sunny,1,155.88,Winter,0
03-05-23,K002,South,277,177,138,193.28,119.85,15,Snowy,0,118.14,Autumn,1
03-05-23,K003,East,399,299,126,115.61,128.15,5,Sunny,1,123.58,Autumn,1
03-05-23,K004,North,323,223,239,309.03,120.06,15,Rainy,1,121.89,Winter,1
03-05-23,K005,West,358,258,123,471.77,135.84,5,Sunny,0,135.6,Summer,1
